"Date","Price","Open","High","Low","Vol.","Change %"
"11/29/2022","79.04","78.41","79.18","78.12","44.27M","0.50%"
"11/28/2022","78.65","80.85","80.93","78.48","17.14M","-2.07%"
"11/25/2022","80.31","80.39","80.66","80.18","31.15M","-0.01%"
"11/24/2022","80.32","80.14","80.55","80.06","34.89M","0.78%"
"11/23/2022","79.70","79.43","80.44","79.08","83.63M","1.09%"
"11/22/2022","78.84","77.93","78.95","77.68","63.89M","1.30%"
"11/21/2022","77.83","78.25","78.25","77.01","130.27M","-0.68%"
"11/18/2022","78.36","78.60","79.14","78.29","218.42M","-0.18%"
"11/17/2022","78.50","79.19","79.39","77.98","35.77M","-1.23%"
"11/16/2022","79.48","78.88","79.49","78.18","201.87M","1.11%"
"11/15/2022","78.61","78.02","78.61","77.88","37.46M","0.55%"
"11/14/2022","78.18","78.56","79.20","77.87","29.69M","-0.05%"
"11/11/2022","78.22","79.35","79.61","78.06","11.55M","0.35%"
"11/10/2022","77.95","76.24","78.61","75.84","15.30M","1.86%"
"11/09/2022","76.53","76.36","76.65","75.88","11.75M","0.47%"
"11/08/2022","76.17","75.64","76.46","75.51","18.44M","1.36%"
"11/07/2022","75.15","74.93","75.39","74.77","19.63M","0.64%"
"11/04/2022","74.67","74.11","74.67","73.45","8.78M","0.59%"
"11/03/2022","74.23","72.72","74.55","72.25","13.71M","1.03%"
"11/02/2022","73.47","74.77","74.77","73.34","10.41M","-1.66%"
"11/01/2022","74.71","73.67","75.19","73.67","11.93M","1.91%"
"10/31/2022","73.31","73.56","73.77","73.00","7.42M","0.21%"
"10/28/2022","73.16","73.16","74.10","72.83","15.06M","0.41%"
"10/27/2022","72.86","71.70","72.99","71.67","8.54M","1.90%"
"10/26/2022","71.50","72.66","72.84","71.40","6.37M","-1.22%"
"10/25/2022","72.38","73.39","73.83","72.10","10.48M","-1.26%"
"10/24/2022","73.30","72.95","74.27","72.95","9.26M","1.23%"
"10/21/2022","72.41","74.13","74.17","72.39","14.41M","-2.40%"
"10/20/2022","74.19","74.81","75.99","74.18","13.24M","-0.31%"
"10/19/2022","74.42","74.78","75.60","74.26","13.36M","-0.16%"
"10/18/2022","74.54","73.45","75.00","73.30","12.57M","2.64%"
"10/17/2022","72.62","71.58","72.79","70.74","8.44M","0.37%"
"10/14/2022","72.35","70.68","73.38","70.68","15.93M","3.95%"
"10/13/2022","69.60","72.71","72.71","69.60","21.05M","-4.89%"
"10/12/2022","73.18","73.33","73.60","71.91","21.82M","-0.39%"
"10/11/2022","73.47","76.09","76.17","73.14","15.51M","-3.89%"
"10/07/2022","76.44","75.78","77.24","75.49","18.06M","0.79%"
"10/06/2022","75.84","73.84","75.84","73.84","16.19M","3.45%"
"10/05/2022","73.31","75.21","75.47","72.91","9.66M","-1.58%"
"10/04/2022","74.49","73.44","74.52","72.88","8.42M","3.33%"
"09/30/2022","72.09","71.48","72.81","70.96","14.23M","-0.25%"
"09/29/2022","72.27","73.03","74.55","72.27","15.85M","0.33%"
"09/28/2022","72.03","74.47","75.23","71.24","11.87M","-3.59%"
"09/27/2022","74.71","74.23","75.18","72.64","10.33M","0.15%"
"09/26/2022","74.60","77.97","77.99","73.91","16.04M","-5.58%"
"09/23/2022","79.01","81.48","81.48","78.80","15.68M","-3.20%"
"09/22/2022","81.62","81.53","81.62","79.57","12.27M","-0.50%"
"09/21/2022","82.03","82.87","83.37","81.53","27.06M","-1.52%"
"09/20/2022","83.30","83.59","84.03","83.08","9.48M","0.23%"
"09/19/2022","83.11","86.07","86.07","82.99","21.45M","-3.12%"
"09/16/2022","85.79","87.48","87.76","85.57","16.23M","-2.49%"
"09/15/2022","87.98","88.82","89.23","87.83","10.63M","-0.31%"
"09/14/2022","88.25","86.67","88.26","85.81","21.17M","-0.05%"
"09/13/2022","88.29","87.87","88.53","87.56","17.07M","1.53%"
"09/08/2022","86.96","87.08","87.41","86.51","15.01M","0.61%"
"09/07/2022","86.43","88.52","88.74","85.70","14.55M","-2.48%"
"09/06/2022","88.63","88.78","89.29","88.31","12.96M","-0.54%"
"09/05/2022","89.11","89.65","90.48","88.24","26.25M","-0.62%"
"09/02/2022","89.67","90.66","90.82","89.27","28.77M","-0.50%"
"09/01/2022","90.12","90.15","91.90","89.73","18.80M","-0.17%"
"08/31/2022","90.27","90.38","90.98","89.57","12.31M","0.71%"
"08/30/2022","89.63","88.43","89.63","87.92","17.20M","1.46%"
"08/29/2022","88.34","88.60","88.69","87.20","8.12M","-2.46%"
"08/26/2022","90.57","90.89","91.24","90.15","11.52M","0.30%"
"08/25/2022","90.30","90.11","90.98","89.91","10.28M","0.30%"
"08/24/2022","90.03","89.01","90.04","88.48","20.45M","1.88%"
"08/23/2022","88.37","87.67","88.94","87.18","11.23M","0.10%"
"08/22/2022","88.28","90.19","90.19","88.26","8.17M","-2.64%"
"08/19/2022","90.67","92.17","92.43","90.63","14.86M","-1.35%"
"08/18/2022","91.91","91.99","92.03","91.04","11.96M","-0.53%"
"08/17/2022","92.40","93.22","93.33","92.08","17.56M","-1.42%"
"08/16/2022","93.73","95.76","95.76","93.58","13.79M","-1.63%"
"08/12/2022","95.28","95.21","96.28","94.89","17.96M","0.85%"
"08/11/2022","94.48","92.91","95.06","92.52","44.67M","3.72%"
"08/10/2022","91.09","89.69","91.66","89.69","37.38M","1.33%"
"08/09/2022","89.89","90.54","90.80","89.28","24.22M","-0.10%"
"08/08/2022","89.98","89.39","89.98","88.68","11.63M","0.89%"
"08/05/2022","89.19","87.95","89.26","87.85","22.91M","1.91%"
"08/04/2022","87.52","87.71","87.88","87.40","8.40M","0.05%"
"08/03/2022","87.48","87.07","87.58","86.68","12.73M","0.19%"
"08/02/2022","87.31","87.89","88.11","86.85","18.82M","-0.58%"
"08/01/2022","87.82","87.32","88.53","87.28","18.85M","0.56%"
"07/29/2022","87.33","85.78","87.38","85.78","17.40M","2.52%"
"07/28/2022","85.18","85.09","85.35","84.61","23.11M","0.69%"
"07/27/2022","84.60","84.43","84.80","83.96","51.21M","0.53%"
"07/26/2022","84.15","82.41","84.20","82.40","35.62M","2.20%"
"07/25/2022","82.34","82.20","82.40","81.68","12.67M","-0.31%"
"07/22/2022","82.60","82.85","83.09","82.28","70.77M","0.06%"
"07/21/2022","82.55","82.87","83.21","82.45","7.71M","-0.01%"
"07/20/2022","82.56","82.51","83.03","82.19","8.98M","0.81%"
"07/19/2022","81.90","80.87","81.90","80.66","7.80M","1.22%"
"07/18/2022","80.91","79.18","81.20","79.18","9.38M","2.48%"
"07/15/2022","78.95","80.07","80.51","77.92","10.20M","-1.31%"
"07/14/2022","80.00","80.17","80.74","79.55","9.01M","-0.46%"
"07/13/2022","80.37","80.73","80.87","79.44","11.53M","-0.52%"
"07/12/2022","80.79","82.53","82.53","80.06","15.89M","-2.70%"
"07/11/2022","83.03","83.15","83.64","82.14","11.52M","0.19%"
"07/08/2022","82.87","82.71","83.30","82.47","23.90M","1.22%"
"07/07/2022","81.87","80.83","81.92","80.32","15.18M","2.02%"
"07/06/2022","80.25","81.69","81.73","79.94","25.82M","-1.79%"
"07/05/2022","81.71","80.90","81.99","80.75","38.67M","1.49%"
"07/04/2022","80.51","83.23","83.52","79.50","28.57M","-2.85%"
"07/01/2022","82.87","84.42","85.05","82.24","72.38M","-1.74%"
"06/30/2022","84.34","85.20","86.15","84.05","162.90M","-0.55%"
"06/29/2022","84.81","83.50","84.90","82.98","16.37M","0.76%"
"06/28/2022","84.17","82.90","84.95","82.90","29.33M","2.05%"
"06/27/2022","82.48","80.54","82.68","80.28","17.58M","3.50%"
"06/24/2022","79.69","76.35","79.69","76.35","17.95M","4.50%"
"06/23/2022","76.26","80.27","80.72","76.26","56.74M","-4.45%"
"06/22/2022","79.81","84.44","84.72","79.78","20.81M","-5.17%"
"06/21/2022","84.16","83.41","84.35","82.29","36.48M","1.30%"
"06/20/2022","83.08","87.31","87.46","82.31","28.57M","-4.30%"
"06/17/2022","86.81","85.39","86.82","84.04","27.53M","0.00%"
"06/16/2022","86.81","87.68","89.66","86.51","24.81M","0.47%"
"06/15/2022","86.40","89.37","89.74","86.15","28.83M","-3.38%"
"06/14/2022","89.42","88.63","90.61","87.47","28.69M","-0.75%"
"06/13/2022","90.10","93.62","93.62","89.96","34.80M","-5.23%"
"06/10/2022","95.07","95.52","95.79","94.60","30.64M","-0.99%"
"06/09/2022","96.02","96.70","96.78","95.34","34.30M","-1.30%"
"06/08/2022","97.28","97.26","98.10","96.85","120.38M","0.32%"
"06/07/2022","96.97","98.47","98.47","96.64","15.69M","-1.56%"
"06/03/2022","98.51","98.57","98.80","98.08","17.03M","0.27%"
"06/02/2022","98.24","98.44","98.52","97.68","12.85M","-0.05%"
"05/31/2022","98.29","97.96","98.48","97.42","124.99M","0.68%"
"05/30/2022","97.63","97.77","98.48","97.58","15.66M","0.57%"
"05/27/2022","97.08","97.21","97.53","96.33","19.20M","0.24%"
"05/26/2022","96.85","96.09","97.40","96.02","29.77M","1.15%"
"05/25/2022","95.75","95.68","96.73","94.75","29.24M","0.37%"
"05/24/2022","95.40","97.44","97.65","95.30","31.28M","-2.19%"
"05/23/2022","97.54","98.88","98.90","97.02","38.83M","-1.43%"
"05/20/2022","98.96","97.91","99.77","97.82","69.73M","1.91%"
"05/19/2022","97.11","95.60","97.17","94.45","119.99M","0.46%"
"05/18/2022","96.67","98.43","98.76","96.67","11.96M","-1.64%"
"05/17/2022","98.28","97.68","98.73","97.60","13.33M","0.69%"
"05/16/2022","97.61","97.24","98.01","97.16","35.76M","0.92%"
"05/13/2022","96.72","95.45","97.26","95.45","18.34M","1.46%"
"05/12/2022","95.33","98.84","98.84","95.33","14.07M","-4.08%"
"05/11/2022","99.38","100.13","100.46","99.03","10.19M","-0.81%"
"05/10/2022","100.19","99.41","100.22","96.51","15.83M","-0.35%"
"05/09/2022","100.54","102.62","103.05","99.65","20.52M","-2.16%"
"05/06/2022","102.76","102.71","103.77","102.54","14.30M","-1.32%"
"05/04/2022","104.13","104.88","105.16","103.98","28.67M","-0.19%"
"05/03/2022","104.33","104.33","104.88","103.62","22.00M","0.06%"
"05/02/2022","104.27","102.84","104.27","102.57","18.46M","0.70%"
"04/29/2022","103.55","103.63","103.63","102.49","17.46M","1.05%"
"04/28/2022","102.47","101.60","102.47","101.50","19.82M","1.71%"
"04/27/2022","100.75","100.04","100.93","99.14","20.07M","-0.79%"
"04/26/2022","101.55","101.63","101.86","100.77","9.20M","0.44%"
"04/25/2022","101.11","101.72","102.02","100.93","9.01M","-1.73%"
"04/22/2022","102.89","102.99","103.20","102.38","11.71M","-0.97%"
"04/21/2022","103.90","101.92","104.44","101.92","25.98M","2.15%"
"04/20/2022","101.71","103.03","103.03","101.68","8.04M","-1.05%"
"04/19/2022","102.79","102.88","102.88","102.16","10.48M","-0.17%"
"04/18/2022","102.96","103.53","103.98","102.79","11.17M","-0.71%"
"04/15/2022","103.70","100.68","103.86","100.55","24.34M","2.68%"
"04/14/2022","100.99","101.52","101.59","100.74","7.36M","0.00%"
"04/13/2022","100.99","100.31","101.50","100.09","9.32M","0.69%"
"04/12/2022","100.30","100.05","101.06","99.23","12.13M","-0.42%"
"04/11/2022","100.72","101.64","101.87","100.49","12.97M","-1.42%"
"04/08/2022","102.17","102.76","103.32","100.49","11.73M","-0.39%"
"04/07/2022","102.57","105.41","105.41","101.93","17.41M","-3.23%"
"04/06/2022","105.99","106.51","107.16","105.95","15.33M","-0.93%"
"04/05/2022","106.99","107.40","107.40","105.83","18.82M","-0.35%"
"04/04/2022","107.37","107.29","108.05","106.67","39.01M","0.19%"
"04/01/2022","107.17","107.41","107.52","106.53","36.65M","-0.02%"
"03/31/2022","107.19","106.74","107.46","106.51","22.23M","0.22%"
"03/30/2022","106.96","107.78","107.78","106.22","18.21M","-0.34%"
"03/29/2022","107.33","109.34","109.38","107.08","19.05M","-1.24%"
"03/28/2022","108.68","109.81","111.05","108.64","26.10M","-0.40%"
"03/25/2022","109.12","109.19","110.15","108.31","59.08M","0.45%"
"03/24/2022","108.63","105.72","110.21","105.03","100.56M","2.29%"
"03/23/2022","106.20","105.18","106.36","103.94","42.03M","1.43%"
"03/22/2022","104.70","104.49","104.72","103.26","18.21M","0.49%"
"03/21/2022","104.19","104.94","105.10","103.99","30.47M","-0.36%"
"03/18/2022","104.57","105.28","105.31","103.37","18.80M","-0.73%"
"03/17/2022","105.34","105.20","105.36","103.70","44.32M","0.61%"
"03/16/2022","104.70","99.85","105.42","99.31","129.41M","5.04%"
"03/15/2022","99.68","101.53","101.53","99.14","26.10M","-1.57%"
"03/14/2022","101.27","102.14","102.14","99.85","59.71M","-0.11%"
"03/11/2022","101.38","94.36","101.39","94.36","70.07M","7.85%"
"03/10/2022","94.00","92.45","94.83","92.45","24.54M","3.23%"
"03/08/2022","91.06","91.72","91.75","90.49","9.91M","-1.57%"
"03/07/2022","92.51","93.79","93.96","92.34","8.29M","-1.68%"
"03/04/2022","94.09","93.32","94.17","92.79","10.32M","0.77%"
"03/03/2022","93.37","92.50","93.72","92.32","12.80M","1.64%"
"03/02/2022","91.86","91.27","92.29","90.84","8.72M","0.23%"
"02/28/2022","91.65","89.84","91.88","89.59","17.53M","2.21%"
"02/25/2022","89.67","89.24","90.26","88.85","9.35M","1.81%"
"02/24/2022","88.08","90.66","91.14","87.83","12.68M","-3.11%"
"02/23/2022","90.91","90.90","91.68","90.57","9.18M","0.22%"
"02/22/2022","90.71","91.67","91.88","90.12","9.57M","-2.67%"
"02/21/2022","93.20","92.04","93.33","91.65","21.59M","0.57%"
"02/18/2022","92.67","89.73","92.67","89.53","13.92M","2.35%"
"02/17/2022","90.54","90.57","92.48","89.05","10.11M","0.21%"
"02/16/2022","90.35","88.19","90.43","88.19","8.18M","3.84%"
"02/15/2022","87.01","88.96","89.40","86.59","8.66M","-2.21%"
"02/14/2022","88.98","92.25","92.25","88.90","10.40M","-4.91%"
"02/11/2022","93.57","94.99","95.15","93.46","13.12M","-1.93%"
"02/10/2022","95.41","96.44","96.61","95.21","11.26M","-0.47%"
"02/09/2022","95.86","94.76","96.28","94.75","33.10M","1.65%"
"02/08/2022","94.30","94.61","95.45","93.48","12.71M","0.11%"
"02/07/2022","94.20","93.66","94.49","93.23","14.02M","0.98%"
"02/04/2022","93.29","92.78","93.43","92.23","10.88M","0.35%"
"02/03/2022","92.96","91.90","93.28","91.29","9.02M","1.95%"
"01/28/2022","91.18","87.96","91.23","86.57","10.17M","3.81%"
"01/27/2022","87.83","91.21","91.79","87.53","9.96M","-3.45%"
"01/26/2022","90.97","89.92","92.13","89.82","17.31M","1.44%"
"01/25/2022","89.68","93.41","93.56","88.60","15.82M","-3.52%"
"01/24/2022","92.95","96.14","96.14","92.95","17.17M","-4.15%"
"01/21/2022","96.97","96.72","97.71","96.07","38.67M","-0.03%"
"01/20/2022","97.00","95.70","97.18","95.15","16.83M","1.19%"
"01/19/2022","95.86","96.06","97.27","95.32","18.66M","-1.32%"
"01/18/2022","97.14","98.67","99.21","96.31","37.04M","-1.78%"
"01/17/2022","98.90","100.59","100.67","98.29","25.80M","-0.94%"
"01/14/2022","99.84","100.52","101.94","99.44","39.18M","-0.96%"
"01/13/2022","100.81","101.38","101.46","100.28","22.05M","-0.40%"
"01/12/2022","101.21","100.78","101.31","100.02","7.42M","0.69%"
"01/11/2022","100.52","102.23","102.60","100.27","11.71M","-1.36%"
"01/10/2022","101.91","103.16","103.25","101.62","13.85M","-0.97%"
"01/07/2022","102.91","102.99","103.27","102.39","14.51M","0.55%"
"01/06/2022","102.35","101.58","103.65","100.96","15.30M","-0.03%"
"01/05/2022","102.38","103.02","103.72","102.05","10.73M","-0.82%"
"01/04/2022","103.23","101.92","103.26","101.45","12.63M","2.14%"
"01/03/2022","101.07","100.87","101.81","100.58","14.38M","1.65%"
"12/30/2021","99.43","98.57","99.66","97.97","7.37M","0.96%"
"12/29/2021","98.48","97.53","98.68","97.37","9.50M","0.63%"
"12/28/2021","97.86","98.26","98.40","97.29","10.50M","-0.13%"
"12/27/2021","97.99","97.62","99.43","97.59","17.91M","0.60%"
"12/24/2021","97.41","96.86","97.65","96.86","7.52M","0.92%"
"12/23/2021","96.52","97.11","97.91","96.28","12.21M","-0.24%"
"12/22/2021","96.75","96.81","97.02","96.24","11.17M","0.21%"
"12/21/2021","96.55","95.92","96.66","94.79","10.03M","0.75%"
"12/20/2021","95.83","96.78","96.85","95.28","8.66M","-1.28%"
"12/17/2021","97.07","96.17","97.14","95.97","12.19M","0.65%"
"12/16/2021","96.44","97.04","97.47","96.09","11.25M","-0.22%"
"12/15/2021","96.65","97.16","97.55","96.52","5.68M","-0.18%"
"12/14/2021","96.82","97.93","97.96","96.49","5.66M","-1.38%"
"12/13/2021","98.17","98.90","99.22","98.09","5.90M","-0.29%"
"12/10/2021","98.46","99.04","99.23","98.31","5.01M","-0.67%"
"12/09/2021","99.12","98.42","99.22","98.40","6.10M","1.07%"
"12/08/2021","98.07","99.44","99.95","98.02","9.28M","-0.61%"
"12/07/2021","98.67","98.08","98.94","97.64","12.82M","1.22%"
"12/06/2021","97.48","96.45","97.69","95.79","21.04M","0.70%"
"12/03/2021","96.80","95.58","96.94","94.98","10.50M","2.05%"
"12/02/2021","94.86","91.37","95.09","91.11","9.69M","2.90%"
"12/01/2021","92.19","89.86","92.48","88.55","12.44M","2.46%"
"11/30/2021","89.98","95.23","95.93","89.62","16.65M","-5.04%"
"11/29/2021","94.76","95.72","95.88","93.80","22.93M","-2.87%"
"11/26/2021","97.56","99.83","100.31","96.76","13.74M","-1.63%"
"11/25/2021","99.18","100.36","100.54","99.11","6.24M","-1.16%"
"11/24/2021","100.34","100.50","101.06","99.88","6.86M","-0.18%"
"11/23/2021","100.52","100.12","101.55","100.07","14.03M","0.62%"
"11/22/2021","99.90","101.08","101.08","99.71","10.57M","-1.12%"
"11/19/2021","101.03","101.73","101.94","100.64","11.08M","-0.79%"
"11/18/2021","101.83","102.25","102.74","100.96","11.19M","-0.58%"
"11/17/2021","102.42","104.56","104.70","101.90","12.12M","-1.67%"
"11/16/2021","104.16","104.27","104.60","103.75","14.82M","-0.08%"
"11/15/2021","104.24","103.56","104.36","103.04","13.34M","0.99%"
"11/12/2021","103.22","101.61","103.28","101.46","19.49M","1.96%"
"11/11/2021","101.24","102.64","103.02","100.56","16.19M","-1.51%"
"11/10/2021","102.79","106.07","106.24","102.50","15.83M","-3.29%"
"11/09/2021","106.29","106.43","107.62","105.46","28.87M","0.18%"
"11/08/2021","106.10","103.92","106.18","102.70","19.57M","2.14%"
"11/05/2021","103.88","104.44","104.44","102.65","16.10M","-0.65%"
"11/04/2021","104.56","104.89","105.32","103.76","34.82M","0.44%"
"11/03/2021","104.10","105.56","105.85","104.02","20.94M","-0.99%"
"11/02/2021","105.14","104.86","106.50","104.80","13.75M","0.68%"
"11/01/2021","104.43","105.01","105.27","104.05","10.69M","-0.31%"
"10/29/2021","104.75","106.10","106.27","104.39","15.81M","-0.87%"
"10/28/2021","105.67","106.88","107.58","105.43","20.06M","-0.98%"
"10/27/2021","106.72","108.05","108.06","106.15","17.27M","-1.10%"
"10/26/2021","107.91","105.38","108.59","105.23","45.19M","2.92%"
"10/25/2021","104.85","104.55","105.16","104.08","28.64M","0.84%"
"10/22/2021","103.98","104.72","105.06","103.52","10.29M","-0.85%"
"10/21/2021","104.87","105.64","105.70","104.65","16.80M","-0.49%"
"10/20/2021","105.39","106.59","106.95","105.29","10.43M","-1.19%"
"10/19/2021","106.66","107.62","107.92","106.26","13.74M","-0.62%"
"10/18/2021","107.33","107.64","108.14","105.98","18.74M","-0.37%"
"10/15/2021","107.73","105.66","107.87","105.66","48.25M","2.56%"
"10/14/2021","105.04","104.42","105.68","104.42","44.33M","1.78%"
"10/13/2021","103.20","100.39","103.46","100.39","17.85M","2.54%"
"10/12/2021","100.64","101.75","101.91","99.98","10.32M","-1.95%"
"10/08/2021","102.64","101.60","102.64","100.66","12.82M","1.34%"
"10/07/2021","101.28","98.26","101.28","98.20","16.91M","3.61%"
"10/06/2021","97.75","102.08","103.49","97.54","32.22M","-4.05%"
"10/05/2021","101.88","104.19","104.19","100.40","18.23M","-2.81%"
"10/01/2021","104.83","106.09","106.36","104.01","18.33M","-1.35%"
"09/30/2021","106.26","106.99","107.70","106.25","21.40M","0.03%"
"09/29/2021","106.23","106.32","107.79","105.65","14.50M","-1.72%"
"09/28/2021","108.09","110.53","110.53","107.68","22.11M","-2.23%"
"09/27/2021","110.56","110.43","111.88","109.98","46.37M","0.83%"
"09/24/2021","109.65","109.01","109.70","107.99","22.58M","0.84%"
"09/23/2021","108.74","111.56","111.56","108.74","21.81M","-3.39%"
"09/17/2021","112.56","113.34","113.42","111.66","36.62M","-0.37%"
"09/16/2021","112.98","113.83","114.09","112.59","29.09M","-0.08%"
"09/15/2021","113.07","113.74","114.17","113.02","32.24M","-0.18%"
"09/14/2021","113.27","113.44","114.38","113.26","60.33M","-0.20%"
"09/13/2021","113.50","116.48","116.48","113.24","39.63M","-2.63%"
"09/10/2021","116.57","114.65","116.80","113.55","93.83M","1.83%"
"09/09/2021","114.47","113.37","114.59","112.89","28.51M","0.39%"
"09/08/2021","114.02","114.13","115.14","113.57","28.98M","-0.51%"
"09/07/2021","114.60","114.38","114.71","113.18","32.14M","0.17%"
"09/06/2021","114.40","114.38","115.53","113.80","27.41M","0.47%"
"09/03/2021","113.86","113.30","113.96","113.09","34.82M","1.00%"
"09/02/2021","112.73","112.75","113.38","112.15","20.94M","0.44%"
"09/01/2021","112.24","111.50","112.59","111.04","22.73M","0.82%"
"08/31/2021","111.33","111.92","111.92","110.08","30.97M","0.07%"
"08/30/2021","111.25","108.97","111.33","108.84","50.46M","2.87%"
"08/27/2021","108.15","105.52","108.44","104.96","39.01M","2.22%"
"08/26/2021","105.80","106.08","106.67","105.29","21.21M","-0.15%"
"08/25/2021","105.96","106.35","107.33","105.20","12.59M","0.46%"
"08/24/2021","105.48","103.00","105.82","103.00","12.03M","2.94%"
"08/23/2021","102.47","100.66","103.02","99.45","11.86M","2.10%"
"08/20/2021","100.36","104.39","105.09","99.99","24.48M","-3.55%"
"08/19/2021","104.05","107.76","108.79","104.05","24.39M","-3.97%"
"08/18/2021","108.35","106.47","108.66","105.95","23.95M","1.19%"
"08/17/2021","107.08","110.50","110.80","106.19","25.44M","-3.13%"
"08/13/2021","110.54","110.80","111.17","107.86","54.54M","-0.14%"
"08/12/2021","110.70","111.21","111.96","110.70","12.00M","-0.42%"
"08/11/2021","111.17","111.85","113.17","111.17","16.10M","-0.94%"
"08/10/2021","112.22","113.76","113.81","111.89","11.22M","-1.59%"
"08/09/2021","114.03","115.75","115.89","113.74","13.94M","-1.38%"
"08/06/2021","115.62","114.78","115.79","113.93","12.29M","0.82%"
"08/05/2021","114.68","113.43","114.78","113.14","10.61M","1.24%"
"08/04/2021","113.27","111.94","113.33","111.45","10.16M","1.44%"
"08/03/2021","111.66","112.86","113.74","111.15","28.51M","-1.18%"
"08/02/2021","112.99","114.32","114.34","112.47","12.38M","-1.15%"
"07/30/2021","114.31","114.58","115.34","113.57","17.30M","-0.14%"
"07/29/2021","114.47","115.16","115.92","114.47","21.56M","-0.12%"
"07/28/2021","114.61","114.49","116.26","113.87","53.81M","-0.13%"
"07/27/2021","114.76","113.08","116.25","113.08","20.33M","1.78%"
"07/26/2021","112.75","115.80","115.91","112.75","30.04M","-2.52%"
"07/23/2021","115.66","115.79","116.82","115.37","38.51M","0.27%"
"07/22/2021","115.35","115.64","116.31","114.98","15.65M","-0.05%"
"07/21/2021","115.41","116.97","117.61","115.41","17.83M","-0.71%"
"07/20/2021","116.23","115.12","116.64","114.39","26.37M","-0.01%"
"07/19/2021","116.24","118.69","118.69","116.24","19.74M","-2.32%"
"07/16/2021","119.00","119.63","119.63","118.69","13.87M","-0.59%"
"07/15/2021","119.71","120.15","120.66","119.63","25.32M","-0.38%"
"07/14/2021","120.17","121.20","121.31","119.93","38.00M","-0.69%"
"07/13/2021","121.01","119.24","121.67","119.24","49.78M","1.54%"
"07/12/2021","119.17","117.33","119.66","117.27","38.37M","1.76%"
"07/09/2021","117.11","118.07","118.07","114.62","28.96M","-1.27%"
"07/08/2021","118.62","121.47","121.47","116.83","32.73M","-2.38%"
"07/07/2021","121.51","122.27","122.59","121.48","44.52M","-0.74%"
"07/06/2021","122.42","121.84","123.94","121.84","117.99M","0.50%"
"07/05/2021","121.81","121.49","122.46","121.49","132.95M","0.10%"
"07/02/2021","121.69","119.75","123.13","119.75","162.14M","1.71%"
"07/01/2021","119.64","118.64","120.22","118.09","85.92M","0.94%"
"06/30/2021","118.53","117.92","118.66","117.44","34.08M","0.59%"
"06/29/2021","117.84","118.41","118.72","117.31","15.67M","-0.29%"
"06/28/2021","118.18","117.41","118.65","117.36","17.83M","0.91%"
"06/25/2021","117.11","117.31","118.64","117.11","25.45M","-0.03%"
"06/24/2021","117.15","115.88","117.20","115.40","64.21M","1.04%"
"06/23/2021","115.94","116.33","118.74","115.83","112.57M","-0.26%"
"06/22/2021","116.24","116.07","116.73","115.93","33.92M","0.11%"
"06/21/2021","116.11","117.52","117.61","115.80","78.46M","-0.91%"
"06/18/2021","117.18","116.76","117.29","116.05","32.65M","0.48%"
"06/17/2021","116.62","118.00","118.00","116.36","37.39M","-1.18%"
"06/16/2021","118.01","117.48","118.58","117.28","31.45M","0.48%"
"06/15/2021","117.45","116.77","117.79","116.77","32.54M","0.47%"
"06/14/2021","116.90","117.60","117.65","116.63","32.16M","-0.58%"
"06/11/2021","117.58","118.06","118.42","117.12","23.10M","-0.37%"
"06/10/2021","118.02","117.72","118.80","116.80","36.97M","0.21%"
"06/09/2021","117.77","118.55","119.25","117.76","31.24M","-0.71%"
"06/08/2021","118.61","119.55","119.55","117.20","45.41M","-0.90%"
"06/07/2021","119.69","115.99","119.73","115.99","62.19M","3.23%"
"06/04/2021","115.95","115.26","116.44","114.65","48.70M","0.80%"
"06/03/2021","115.03","114.51","115.92","114.50","31.94M","0.47%"
"06/02/2021","114.49","111.47","114.84","111.47","53.03M","2.68%"
"06/01/2021","111.50","111.21","111.50","110.29","15.64M","0.60%"
"05/31/2021","110.84","110.29","111.19","109.63","29.38M","0.54%"
"05/28/2021","110.25","110.58","110.71","109.66","18.67M","-0.30%"
"05/27/2021","110.58","107.71","110.90","107.66","35.07M","2.62%"
"05/26/2021","107.76","106.14","108.50","106.14","29.36M","1.63%"
"05/25/2021","106.03","105.14","106.48","105.14","14.83M","1.09%"
"05/24/2021","104.89","107.23","107.51","104.70","14.11M","-2.18%"
"05/21/2021","107.23","108.32","109.52","106.88","16.91M","-0.88%"
"05/20/2021","108.18","108.31","108.70","107.45","15.12M","-0.18%"
"05/18/2021","108.38","108.72","108.85","107.63","15.08M","-0.47%"
"05/17/2021","108.89","110.09","111.25","108.15","19.91M","-0.58%"
"05/14/2021","109.53","107.85","110.61","107.85","36.29M","1.68%"
"05/13/2021","107.72","109.72","110.37","107.21","27.23M","-2.63%"
"05/12/2021","110.63","113.32","113.35","109.48","57.68M","-2.52%"
"05/11/2021","113.49","112.55","113.49","111.24","43.87M","0.96%"
"05/10/2021","112.41","110.96","113.45","110.96","75.97M","1.34%"
"05/07/2021","110.92","106.28","111.49","106.28","83.69M","4.45%"
"05/06/2021","106.19","105.00","106.42","104.78","41.36M","1.14%"
"05/04/2021","104.99","104.68","104.99","102.01","28.83M","0.32%"
"05/03/2021","104.66","104.88","106.71","104.62","25.34M","-0.02%"
"04/30/2021","104.68","106.03","107.00","104.28","14.17M","-1.11%"
"04/29/2021","105.85","105.30","106.32","103.98","33.43M","0.35%"
"04/28/2021","105.48","108.13","108.22","105.16","17.24M","-2.41%"
