"Date","Price","Open","High","Low","Change %"
"Aug 12, 2022","2.702","2.711","2.711","2.702","-0.66%"
"Aug 11, 2022","2.720","2.728","2.728","2.720","-1.09%"
"Aug 10, 2022","2.750","2.750","2.750","2.750","4.21%"
"Aug 08, 2022","2.639","2.639","2.639","2.639","-0.49%"
"Aug 05, 2022","2.652","2.652","2.652","2.652","-1.04%"
"Aug 04, 2022","2.680","2.680","2.680","2.680","-0.81%"
"Aug 03, 2022","2.702","2.702","2.702","2.702","-1.75%"
"Aug 02, 2022","2.750","2.750","2.750","2.750","4.21%"
"Aug 01, 2022","2.639","2.639","2.639","2.639","-0.49%"
"Jul 29, 2022","2.652","2.652","2.652","2.652","-1.85%"
"Jul 28, 2022","2.702","2.702","2.702","2.702","-1.75%"
"Jul 27, 2022","2.750","2.750","2.750","2.750","0.00%"
"Jul 26, 2022","2.750","2.750","2.750","2.750","2.61%"
"Jul 25, 2022","2.680","2.680","2.680","2.680","-0.81%"
"Jul 22, 2022","2.702","2.702","2.702","2.702","0.00%"
"Jul 21, 2022","2.702","2.702","2.702","2.702","-0.33%"
"Jul 20, 2022","2.711","2.711","2.711","2.711","-97.27%"
"Jul 19, 2022","99.400","99.450","99.450","99.377","4,060.74%"
"Jul 18, 2022","2.389","2.389","2.389","2.389","-1.61%"
"Jul 15, 2022","2.428","2.428","2.428","2.428","-2.88%"
"Jul 14, 2022","2.500","2.500","2.500","2.500","-97.49%"
"Jul 13, 2022","99.489","99.489","99.489","99.441","4,401.76%"
"Jul 12, 2022","2.210","2.210","2.210","2.210","-0.81%"
"Jul 08, 2022","2.228","2.228","2.228","2.228","-0.18%"
"Jul 07, 2022","2.232","2.258","2.258","2.232","-1.15%"
"Jul 06, 2022","2.258","2.258","2.258","2.258","-1.35%"
"Jul 05, 2022","2.289","2.289","2.289","2.289","6.47%"
"Jul 04, 2022","2.150","2.191","2.191","2.150","-0.88%"
"Jul 01, 2022","2.169","2.192","2.192","2.169","-0.05%"
"Jun 30, 2022","2.170","2.188","2.188","2.170","-0.82%"
"Jun 29, 2022","2.188","2.188","2.188","2.188","-0.59%"
"Jun 28, 2022","2.201","2.201","2.201","2.201","8.91%"
"Jun 27, 2022","2.021","2.039","2.039","2.021","-1.03%"
"Jun 24, 2022","2.042","2.042","2.042","2.042","-0.92%"
"Jun 23, 2022","2.061","2.061","2.061","2.061","-0.82%"
"Jun 22, 2022","2.078","2.078","2.078","2.078","-1.05%"
"Jun 21, 2022","2.100","1.999","2.100","1.999","5.11%"
"Jun 20, 2022","1.998","1.998","1.998","1.998","1.01%"
"Jun 17, 2022","1.978","2.010","2.010","1.978","-1.05%"
"Jun 16, 2022","1.999","1.999","1.999","1.999","0.00%"
"Jun 15, 2022","1.999","1.999","1.999","1.999","1.47%"
"Jun 14, 2022","1.970","1.970","1.970","1.970","20.20%"
"Jun 13, 2022","1.639","1.639","1.639","1.639","-1.27%"
"Jun 10, 2022","1.660","1.660","1.660","1.660","-0.66%"
"Jun 09, 2022","1.671","1.671","1.671","1.671","-1.76%"
"Jun 08, 2022","1.701","1.701","1.701","1.701","-2.30%"
"Jun 07, 2022","1.741","1.741","1.741","1.741","9.57%"
"Jun 06, 2022","1.589","1.589","1.589","1.589","-1.30%"
"Jun 03, 2022","1.610","1.610","1.610","1.610","0.06%"
"Jun 02, 2022","1.609","1.618","1.618","1.609","-1.89%"
"Jun 01, 2022","1.640","1.640","1.640","1.640","-1.86%"
"May 31, 2022","1.671","1.671","1.671","1.671","7.67%"
"May 30, 2022","1.552","1.552","1.552","1.552","-1.65%"
"May 27, 2022","1.578","1.578","1.578","1.578","-0.06%"
"May 26, 2022","1.579","1.579","1.579","1.579","-1.37%"
"May 25, 2022","1.601","1.601","1.601","1.601","-0.50%"
"May 24, 2022","1.609","1.609","1.609","1.609","7.84%"
"May 23, 2022","1.492","1.501","1.501","1.492","-1.19%"
"May 20, 2022","1.510","1.510","1.510","1.510","0.07%"
"May 19, 2022","1.509","1.509","1.509","1.509","0.00%"
"May 18, 2022","1.509","1.430","1.509","1.430","7.10%"
"May 17, 2022","1.409","1.409","1.409","1.409","-2.89%"
"May 13, 2022","1.451","1.451","1.451","1.451","1.47%"
"May 12, 2022","1.430","1.452","1.452","1.430","-0.63%"
"May 11, 2022","1.439","1.452","1.452","1.439","-3.49%"
"May 10, 2022","1.491","1.478","1.491","1.478","11.19%"
"May 09, 2022","1.341","1.368","1.368","1.341","-0.74%"
"May 06, 2022","1.351","1.370","1.370","1.351","-1.31%"
"May 05, 2022","1.369","1.369","1.369","1.369","0.00%"
"May 04, 2022","1.369","1.382","1.382","1.369","7.88%"
"Apr 29, 2022","1.269","1.269","1.269","1.269","0.08%"
"Apr 28, 2022","1.268","1.281","1.281","1.268","0.00%"
"Apr 27, 2022","1.268","1.281","1.281","1.268","0.00%"
"Apr 26, 2022","1.268","1.299","1.299","1.268","17.52%"
"Apr 25, 2022","1.079","1.139","1.139","1.079","-0.09%"
"Apr 22, 2022","1.080","1.138","1.138","1.080","0.00%"
"Apr 21, 2022","1.080","1.150","1.150","1.080","0.00%"
"Apr 20, 2022","1.080","1.159","1.159","1.080","0.00%"
"Apr 19, 2022","1.080","1.080","1.080","1.080","-2.79%"
"Apr 18, 2022","1.111","1.111","1.111","1.111","0.00%"
"Apr 14, 2022","1.111","1.111","1.111","1.111","-3.56%"
"Apr 13, 2022","1.152","1.152","1.152","1.152","0.00%"
"Apr 12, 2022","1.152","1.152","1.152","1.152","8.58%"
"Apr 11, 2022","1.061","1.061","1.061","1.061","-2.57%"
"Apr 08, 2022","1.089","1.089","1.089","1.089","0.00%"
"Apr 07, 2022","1.089","1.089","1.089","1.089","3.71%"
"Apr 06, 2022","1.050","1.089","1.089","1.050","0.00%"
"Apr 05, 2022","1.050","1.041","1.050","1.041","2.04%"
"Apr 04, 2022","1.029","1.038","1.038","1.029","-0.10%"
"Apr 01, 2022","1.030","1.039","1.039","1.030","0.19%"
"Mar 31, 2022","1.028","1.041","1.041","1.028","0.00%"
"Mar 30, 2022","1.028","0.989","1.028","0.989","0.00%"
"Mar 29, 2022","1.028","1.080","1.080","1.028","8.10%"
"Mar 28, 2022","0.951","0.951","0.951","0.951","0.32%"
"Mar 25, 2022","0.948","0.980","0.980","0.948","-0.11%"
"Mar 24, 2022","0.949","0.980","0.980","0.949","0.00%"
"Mar 23, 2022","0.949","0.980","0.980","0.949","0.00%"
"Mar 22, 2022","0.949","0.810","0.949","0.810","18.62%"
"Mar 21, 2022","0.800","0.809","0.809","0.800","0.13%"
"Mar 18, 2022","0.799","0.808","0.808","0.799","-0.25%"
"Mar 17, 2022","0.801","0.801","0.801","0.801","0.00%"
"Mar 16, 2022","0.801","0.788","0.801","0.788","-5.65%"
"Mar 15, 2022","0.849","0.810","0.849","0.810","24.67%"
"Mar 14, 2022","0.681","0.681","0.681","0.681","-0.15%"
"Mar 11, 2022","0.682","0.700","0.700","0.682","0.44%"
"Mar 10, 2022","0.679","0.692","0.692","0.679","0.00%"
"Mar 09, 2022","0.679","0.701","0.701","0.679","1.19%"
"Mar 08, 2022","0.671","0.648","0.671","0.620","-1.47%"
"Mar 07, 2022","0.681","0.621","0.699","0.621","-0.15%"
"Mar 04, 2022","0.682","0.731","0.731","0.682","-1.45%"
"Mar 03, 2022","0.692","0.731","0.731","0.692","-1.28%"
"Mar 02, 2022","0.701","0.701","0.701","0.701","-4.10%"
"Mar 01, 2022","0.731","0.740","0.740","0.731","26.03%"
"Feb 28, 2022","0.580","0.621","0.621","0.580","-0.34%"
"Feb 25, 2022","0.582","0.691","0.691","0.582","0.52%"
"Feb 24, 2022","0.579","0.640","0.640","0.579","0.00%"
"Feb 23, 2022","0.579","0.640","0.640","0.579","0.00%"
"Feb 22, 2022","0.579","0.640","0.640","0.579","-8.24%"
"Feb 21, 2022","0.631","0.631","0.631","0.631","8.42%"
"Feb 18, 2022","0.582","0.632","0.632","0.582","0.52%"
"Feb 17, 2022","0.579","0.631","0.631","0.579","0.00%"
"Feb 16, 2022","0.579","0.631","0.631","0.579","0.00%"
"Feb 15, 2022","0.579","0.631","0.631","0.579","16.27%"
"Feb 14, 2022","0.498","0.599","0.599","0.498","-0.60%"
"Feb 11, 2022","0.501","0.600","0.600","0.501","0.20%"
"Feb 10, 2022","0.500","0.548","0.548","0.500","-5.84%"
"Feb 09, 2022","0.531","0.531","0.531","0.531","1.72%"
"Feb 08, 2022","0.522","0.461","0.522","0.461","19.18%"
"Feb 07, 2022","0.438","0.480","0.480","0.438","-0.90%"
"Feb 04, 2022","0.442","0.478","0.478","0.442","0.68%"
"Feb 03, 2022","0.439","0.461","0.461","0.439","-4.77%"
"Jan 31, 2022","0.461","0.402","0.461","0.402","14.96%"
"Jan 28, 2022","0.401","0.460","0.460","0.401","0.25%"
"Jan 27, 2022","0.400","0.400","0.400","0.400","0.00%"
"Jan 26, 2022","0.400","0.461","0.461","0.400","0.00%"
"Jan 25, 2022","0.400","0.461","0.461","0.400","-9.09%"
"Jan 24, 2022","0.440","0.458","0.458","0.440","0.23%"
"Jan 21, 2022","0.439","0.461","0.461","0.439","-0.45%"
"Jan 20, 2022","0.441","0.462","0.462","0.441","0.00%"
"Jan 19, 2022","0.441","0.462","0.462","0.441","10.53%"
"Jan 18, 2022","0.399","0.449","0.449","0.399","-11.73%"
"Jan 17, 2022","0.452","0.480","0.480","0.452","0.22%"
"Jan 14, 2022","0.451","0.478","0.478","0.451","0.67%"
"Jan 13, 2022","0.448","0.479","0.479","0.448","0.00%"
"Jan 12, 2022","0.448","0.479","0.479","0.448","0.00%"
"Jan 11, 2022","0.448","0.448","0.448","0.448","-10.04%"
"Jan 10, 2022","0.498","0.539","0.539","0.498","-0.60%"
"Jan 07, 2022","0.501","0.541","0.541","0.501","-1.57%"
"Jan 06, 2022","0.509","0.509","0.509","0.509","-4.14%"
"Jan 05, 2022","0.531","0.539","0.539","0.531","-1.48%"
"Jan 04, 2022","0.539","0.539","0.539","0.539","-1.64%"
"Jan 03, 2022","0.548","0.621","0.621","0.548","-12.04%"
"Dec 31, 2021","0.623","0.623","0.623","0.623","0.81%"
"Dec 30, 2021","0.618","0.548","0.618","0.548","12.77%"
"Dec 29, 2021","0.548","0.618","0.618","0.548","-15.43%"
"Dec 28, 2021","0.648","0.648","0.648","0.648","22.26%"
"Dec 27, 2021","0.530","0.548","0.548","0.530","-3.64%"
"Dec 24, 2021","0.550","0.550","0.550","0.550","3.58%"
"Dec 23, 2021","0.531","0.548","0.548","0.531","-1.48%"
"Dec 22, 2021","0.539","0.548","0.548","0.539","0.00%"
"Dec 21, 2021","0.539","0.548","0.548","0.539","0.00%"
"Dec 20, 2021","0.539","0.512","0.539","0.512","-0.37%"
"Dec 17, 2021","0.541","0.510","0.541","0.501","0.37%"
"Dec 16, 2021","0.539","0.509","0.539","0.509","0.00%"
"Dec 15, 2021","0.539","0.570","0.570","0.539","0.00%"
"Dec 14, 2021","0.539","0.570","0.570","0.539","1.70%"
"Dec 13, 2021","0.530","0.530","0.530","0.530","16.74%"
"Dec 11, 2021","0.454","0.454","0.454","0.454","-14.02%"
"Dec 10, 2021","0.528","0.528","0.528","0.528","-0.56%"
"Dec 09, 2021","0.531","0.531","0.531","0.531","0.00%"
"Dec 08, 2021","0.531","0.531","0.531","0.531","0.00%"
"Dec 07, 2021","0.531","0.500","0.531","0.500","6.63%"
"Dec 06, 2021","0.498","0.498","0.498","0.498","4.18%"
"Dec 03, 2021","0.478","0.478","0.478","0.478","-0.21%"
"Dec 02, 2021","0.479","0.492","0.492","0.479","0.00%"
"Dec 01, 2021","0.479","0.522","0.522","0.479","-2.64%"
"Nov 30, 2021","0.492","0.492","0.492","0.492","8.85%"
"Nov 29, 2021","0.452","0.438","0.452","0.438","0.22%"
"Nov 26, 2021","0.451","0.469","0.469","0.451","0.67%"
"Nov 25, 2021","0.448","0.470","0.470","0.448","-4.68%"
"Nov 24, 2021","0.470","0.470","0.470","0.470","0.00%"
"Nov 23, 2021","0.470","0.461","0.470","0.461","11.90%"
"Nov 22, 2021","0.420","0.438","0.438","0.420","0.24%"
"Nov 19, 2021","0.419","0.460","0.460","0.419","-0.71%"
"Nov 18, 2021","0.422","0.422","0.422","0.422","-8.46%"
"Nov 17, 2021","0.461","0.461","0.461","0.461","-1.91%"
"Nov 16, 2021","0.470","0.461","0.470","0.461","11.90%"
"Nov 15, 2021","0.420","0.420","0.420","0.420","0.24%"
"Nov 12, 2021","0.419","0.419","0.419","0.419","-2.78%"
"Nov 11, 2021","0.431","0.461","0.461","0.431","0.00%"
"Nov 10, 2021","0.431","0.439","0.439","0.431","0.00%"
"Nov 09, 2021","0.431","0.439","0.439","0.431","2.62%"
"Nov 08, 2021","0.420","0.461","0.461","0.420","0.24%"
"Nov 05, 2021","0.419","0.419","0.419","0.419","9.97%"
"Nov 03, 2021","0.381","0.381","0.381","0.381","-13.21%"
"Nov 02, 2021","0.439","0.409","0.439","0.409","6.81%"
"Nov 01, 2021","0.411","0.361","0.420","0.361","0.24%"
"Oct 29, 2021","0.410","0.442","0.442","0.361","0.24%"
"Oct 28, 2021","0.409","0.361","0.409","0.361","-8.71%"
"Oct 27, 2021","0.448","0.361","0.448","0.361","0.00%"
"Oct 26, 2021","0.448","0.461","0.461","0.448","15.46%"
"Oct 25, 2021","0.388","0.388","0.388","0.388","0.00%"
"Oct 22, 2021","0.388","0.442","0.442","0.388","-5.13%"
"Oct 21, 2021","0.409","0.448","0.448","0.409","-5.10%"
"Oct 20, 2021","0.431","0.470","0.470","0.431","-13.80%"
"Oct 19, 2021","0.500","0.539","0.539","0.500","35.14%"
"Oct 18, 2021","0.370","0.361","0.370","0.352","0.00%"
"Oct 15, 2021","0.370","0.370","0.370","0.370","0.00%"
"Oct 14, 2021","0.370","0.370","0.370","0.370","0.00%"
"Oct 13, 2021","0.370","0.370","0.370","0.370","0.00%"
"Oct 12, 2021","0.370","0.361","0.370","0.361","19.35%"
"Oct 11, 2021","0.310","0.329","0.329","0.310","-0.32%"
"Oct 08, 2021","0.311","0.311","0.311","0.311","0.65%"
"Oct 07, 2021","0.309","0.331","0.331","0.309","0.00%"
"Oct 06, 2021","0.309","0.309","0.309","0.309","0.00%"
"Oct 05, 2021","0.309","0.331","0.331","0.309","-0.32%"
"Oct 04, 2021","0.310","0.329","0.329","0.310","-0.32%"
"Oct 01, 2021","0.311","0.329","0.329","0.311","0.65%"
"Sep 30, 2021","0.309","0.309","0.309","0.309","3.00%"
"Sep 29, 2021","0.300","0.331","0.331","0.300","0.00%"
"Sep 28, 2021","0.300","0.331","0.331","0.300","-0.33%"
"Sep 27, 2021","0.301","0.301","0.301","0.301","-0.33%"
"Sep 24, 2021","0.302","0.302","0.302","0.302","0.67%"
"Sep 23, 2021","0.300","0.331","0.331","0.300","0.00%"
"Sep 22, 2021","0.300","0.331","0.331","0.300","0.00%"
"Sep 21, 2021","0.300","0.331","0.331","0.300","-0.33%"
"Sep 20, 2021","0.301","0.329","0.329","0.301","-0.33%"
"Sep 17, 2021","0.302","0.302","0.302","0.302","0.67%"
"Sep 16, 2021","0.300","0.300","0.300","0.300","0.00%"
"Sep 15, 2021","0.300","0.300","0.300","0.300","0.00%"
"Sep 14, 2021","0.300","0.331","0.331","0.300","-6.25%"
"Sep 13, 2021","0.320","0.329","0.329","0.320","0.00%"
"Sep 10, 2021","0.320","0.320","0.320","0.320","-0.62%"
"Sep 09, 2021","0.322","0.322","0.322","0.322","0.00%"
"Sep 08, 2021","0.322","0.331","0.331","0.322","0.00%"
"Sep 07, 2021","0.322","0.322","0.322","0.322","10.27%"
"Sep 06, 2021","0.292","0.320","0.320","0.292","1.04%"
"Sep 03, 2021","0.289","0.289","0.289","0.289","-0.69%"
"Sep 02, 2021","0.291","0.291","0.291","0.291","0.00%"
"Sep 01, 2021","0.291","0.291","0.291","0.291","0.00%"
"Aug 31, 2021","0.291","0.322","0.322","0.291","-0.34%"
"Aug 30, 2021","0.292","0.320","0.320","0.292","1.04%"
"Aug 27, 2021","0.289","0.289","0.289","0.289","-0.69%"
"Aug 26, 2021","0.291","0.291","0.291","0.291","0.00%"
"Aug 25, 2021","0.291","0.291","0.291","0.291","0.00%"
"Aug 24, 2021","0.291","0.322","0.322","0.291","-3.32%"
"Aug 23, 2021","0.301","0.320","0.320","0.301","-0.33%"
"Aug 20, 2021","0.302","0.302","0.302","0.302","0.67%"
"Aug 19, 2021","0.300","0.322","0.322","0.300","0.00%"
"Aug 18, 2021","0.300","0.300","0.300","0.300","-6.83%"
"Aug 17, 2021","0.322","0.322","0.322","0.322","6.98%"
"Aug 16, 2021","0.301","0.320","0.320","0.301","-0.33%"
"Aug 13, 2021","0.302","0.320","0.320","0.302","0.67%"
"Aug 12, 2021","0.300","0.322","0.322","0.300","0.00%"
"Aug 11, 2021","0.300","0.322","0.322","0.300","-0.33%"
"Aug 10, 2021","0.301","0.319","0.319","0.301","0.00%"
"Aug 06, 2021","0.301","0.320","0.320","0.301","0.33%"
"Aug 05, 2021","0.300","0.322","0.322","0.300","0.00%"
"Aug 04, 2021","0.300","0.322","0.322","0.300","0.00%"
"Aug 03, 2021","0.300","0.322","0.322","0.300","-0.33%"
"Aug 02, 2021","0.301","0.320","0.320","0.301","-0.33%"
"Jul 30, 2021","0.302","0.320","0.320","0.302","0.67%"
"Jul 29, 2021","0.300","0.322","0.322","0.300","0.00%"
"Jul 28, 2021","0.300","0.322","0.322","0.300","0.00%"
"Jul 27, 2021","0.300","0.322","0.322","0.300","-0.33%"
"Jul 26, 2021","0.301","0.320","0.320","0.301","-0.33%"
"Jul 23, 2021","0.302","0.320","0.320","0.302","0.67%"
"Jul 22, 2021","0.300","0.322","0.322","0.300","0.00%"
"Jul 21, 2021","0.300","0.322","0.322","0.300","-3.23%"
"Jul 19, 2021","0.310","0.342","0.342","0.310","-0.32%"
"Jul 16, 2021","0.311","0.338","0.338","0.311","0.65%"
"Jul 15, 2021","0.309","0.339","0.339","0.309","0.00%"
"Jul 14, 2021","0.309","0.339","0.339","0.309","0.00%"
"Jul 13, 2021","0.309","0.331","0.331","0.309","-12.22%"
"Jul 12, 2021","0.352","0.352","0.352","0.352","6.99%"
"Jul 09, 2021","0.329","0.352","0.352","0.329","-0.60%"
"Jul 08, 2021","0.331","0.339","0.339","0.331","-2.36%"
"Jul 07, 2021","0.339","0.339","0.339","0.339","0.00%"
"Jul 06, 2021","0.339","0.339","0.339","0.339","5.94%"
"Jul 05, 2021","0.320","0.329","0.329","0.320","0.00%"
"Jul 02, 2021","0.320","0.329","0.329","0.320","-0.62%"
"Jul 01, 2021","0.322","0.331","0.331","0.322","0.00%"
"Jun 30, 2021","0.322","0.331","0.331","0.322","0.94%"
"Jun 29, 2021","0.319","0.342","0.342","0.319","2.90%"
"Jun 28, 2021","0.310","0.329","0.329","0.310","-0.32%"
"Jun 25, 2021","0.311","0.329","0.329","0.311","0.65%"
"Jun 24, 2021","0.309","0.331","0.331","0.309","0.00%"
"Jun 23, 2021","0.309","0.309","0.309","0.309","2.66%"
"Jun 21, 2021","0.301","0.329","0.329","0.301","-8.51%"
"Jun 18, 2021","0.329","0.329","0.329","0.329","9.67%"
"Jun 17, 2021","0.300","0.331","0.331","0.300","0.00%"
"Jun 16, 2021","0.300","0.331","0.331","0.300","0.00%"
"Jun 15, 2021","0.300","0.331","0.331","0.300","-0.33%"
"Jun 14, 2021","0.301","0.329","0.329","0.301","-0.33%"
"Jun 11, 2021","0.302","0.329","0.329","0.302","0.67%"
"Jun 10, 2021","0.300","0.331","0.331","0.300","0.00%"
"Jun 09, 2021","0.300","0.331","0.331","0.300","-9.09%"
"Jun 08, 2021","0.330","0.330","0.330","0.330","9.63%"
"Jun 07, 2021","0.301","0.329","0.329","0.301","-0.33%"
"Jun 04, 2021","0.302","0.329","0.329","0.302","0.67%"
"Jun 03, 2021","0.300","0.331","0.331","0.300","0.00%"
"Jun 02, 2021","0.300","0.331","0.331","0.300","0.00%"
"Jun 01, 2021","0.300","0.331","0.331","0.300","-0.33%"
"May 31, 2021","0.301","0.338","0.338","0.301","-3.22%"
"May 28, 2021","0.311","0.338","0.338","0.311","0.65%"
"May 27, 2021","0.309","0.339","0.339","0.309","0.00%"
"May 25, 2021","0.309","0.331","0.331","0.309","-3.44%"
"May 24, 2021","0.320","0.352","0.352","0.320","0.00%"
"May 21, 2021","0.320","0.352","0.352","0.320","-0.62%"
"May 20, 2021","0.322","0.348","0.348","0.322","0.00%"
"May 19, 2021","0.322","0.348","0.348","0.322","0.00%"
"May 18, 2021","0.322","0.348","0.348","0.322","0.63%"
"May 17, 2021","0.320","0.352","0.352","0.320","0.00%"
"May 14, 2021","0.320","0.352","0.352","0.320","-0.62%"
"May 12, 2021","0.322","0.348","0.348","0.322","-5.01%"
"May 11, 2021","0.339","0.348","0.348","0.339","-3.69%"
"May 10, 2021","0.352","0.379","0.379","0.352","0.00%"
"May 07, 2021","0.352","0.379","0.379","0.352","1.15%"
"May 06, 2021","0.348","0.348","0.348","0.348","0.00%"
"May 05, 2021","0.348","0.378","0.378","0.348","-3.60%"
"May 04, 2021","0.361","0.378","0.378","0.361","2.56%"
"May 03, 2021","0.352","0.361","0.361","0.352","0.00%"
"Apr 30, 2021","0.352","0.352","0.352","0.352","1.15%"
"Apr 29, 2021","0.348","0.348","0.348","0.348","0.00%"
"Apr 28, 2021","0.348","0.348","0.348","0.348","0.00%"
"Apr 27, 2021","0.348","0.348","0.348","0.348","-5.95%"
"Apr 26, 2021","0.370","0.370","0.370","0.370","0.00%"
"Apr 23, 2021","0.370","0.370","0.370","0.370","0.00%"
"Apr 22, 2021","0.370","0.370","0.370","0.370","0.00%"
"Apr 21, 2021","0.370","0.370","0.370","0.370","0.00%"
"Apr 20, 2021","0.370","0.370","0.370","0.370","-4.64%"
"Apr 19, 2021","0.388","0.388","0.388","0.388","0.00%"
"Apr 16, 2021","0.388","0.388","0.388","0.388","-0.77%"
"Apr 15, 2021","0.391","0.391","0.391","0.391","0.00%"
"Apr 14, 2021","0.391","0.391","0.391","0.391","0.00%"
"Apr 13, 2021","0.391","0.391","0.391","0.391","-4.87%"
"Apr 12, 2021","0.411","0.402","0.411","0.402","5.93%"
"Apr 09, 2021","0.388","0.388","0.388","0.388","-3.00%"
"Apr 08, 2021","0.400","0.400","0.400","0.400","-2.20%"
"Apr 07, 2021","0.409","0.409","0.409","0.409","0.00%"
"Apr 06, 2021","0.409","0.409","0.409","0.409","-0.49%"
"Apr 05, 2021","0.411","0.411","0.411","0.411","0.24%"
"Apr 01, 2021","0.410","0.419","0.419","0.410","-2.15%"
"Mar 31, 2021","0.419","0.442","0.442","0.419","0.00%"
"Mar 30, 2021","0.419","0.442","0.442","0.419","-0.24%"
"Mar 29, 2021","0.420","0.420","0.420","0.420","2.44%"
"Mar 26, 2021","0.410","0.419","0.419","0.410","0.24%"
"Mar 25, 2021","0.409","0.422","0.422","0.409","0.00%"
"Mar 24, 2021","0.409","0.422","0.422","0.409","0.00%"
"Mar 23, 2021","0.409","0.422","0.422","0.409","-0.49%"
"Mar 22, 2021","0.411","0.420","0.420","0.411","-7.01%"
"Mar 19, 2021","0.442","0.442","0.442","0.442","10.50%"
"Mar 18, 2021","0.400","0.448","0.448","0.400","0.00%"
"Mar 17, 2021","0.400","0.422","0.422","0.400","0.00%"
"Mar 16, 2021","0.400","0.422","0.422","0.400","-2.68%"
"Mar 15, 2021","0.411","0.388","0.411","0.388","5.93%"
"Mar 12, 2021","0.388","0.410","0.410","0.388","-0.77%"
"Mar 11, 2021","0.391","0.409","0.409","0.391","0.00%"
"Mar 10, 2021","0.391","0.391","0.391","0.391","0.26%"
"Mar 09, 2021","0.390","0.390","0.390","0.390","8.03%"
"Mar 08, 2021","0.361","0.388","0.388","0.361","2.56%"
"Mar 05, 2021","0.352","0.379","0.388","0.352","1.15%"
"Mar 04, 2021","0.348","0.391","0.391","0.348","-5.95%"
"Mar 03, 2021","0.370","0.391","0.391","0.370","-7.50%"
"Mar 02, 2021","0.400","0.400","0.400","0.400","10.80%"
"Mar 01, 2021","0.361","0.379","0.379","0.361","0.00%"
"Feb 26, 2021","0.361","0.379","0.379","0.361","0.00%"
"Feb 25, 2021","0.361","0.391","0.391","0.361","0.00%"
"Feb 24, 2021","0.361","0.391","0.391","0.361","-4.50%"
"Feb 23, 2021","0.378","0.391","0.391","0.378","21.94%"
"Feb 22, 2021","0.310","0.352","0.352","0.310","-0.32%"
"Feb 19, 2021","0.311","0.329","0.329","0.311","-6.04%"
"Feb 18, 2021","0.331","0.331","0.331","0.331","7.12%"
"Feb 17, 2021","0.309","0.331","0.331","0.309","0.00%"
"Feb 16, 2021","0.309","0.331","0.331","0.309","-14.40%"
"Feb 15, 2021","0.361","0.361","0.361","0.361","0.00%"
"Feb 11, 2021","0.361","0.361","0.361","0.361","-2.43%"
"Feb 10, 2021","0.370","0.370","0.370","0.370","2.49%"
"Feb 09, 2021","0.361","0.370","0.370","0.361","19.93%"
"Feb 08, 2021","0.301","0.352","0.352","0.301","-10.95%"
"Feb 05, 2021","0.338","0.338","0.338","0.338","-0.29%"
"Feb 04, 2021","0.339","0.339","0.339","0.339","-7.20%"
"Feb 03, 2021","0.365","0.365","0.365","0.365","21.36%"
"Feb 01, 2021","0.301","0.352","0.352","0.301","-14.49%"
"Jan 29, 2021","0.352","0.352","0.352","0.352","17.33%"
"Jan 28, 2021","0.300","0.348","0.348","0.300","-13.79%"
"Jan 27, 2021","0.348","0.348","0.348","0.348","16.00%"
"Jan 26, 2021","0.300","0.339","0.339","0.300","-0.33%"
"Jan 25, 2021","0.301","0.361","0.370","0.301","-18.65%"
"Jan 22, 2021","0.370","0.370","0.370","0.370","23.33%"
"Jan 21, 2021","0.300","0.348","0.348","0.300","-6.83%"
"Jan 20, 2021","0.322","0.348","0.348","0.322","0.00%"
"Jan 19, 2021","0.322","0.348","0.348","0.322","-12.97%"
"Jan 18, 2021","0.370","0.370","0.370","0.370","12.46%"
"Jan 15, 2021","0.329","0.370","0.370","0.329","-0.60%"
"Jan 14, 2021","0.331","0.339","0.339","0.331","0.00%"
"Jan 13, 2021","0.331","0.339","0.339","0.331","2.80%"
"Jan 12, 2021","0.322","0.339","0.339","0.322","4.55%"
"Jan 11, 2021","0.308","0.339","0.339","0.308","-0.32%"
"Jan 08, 2021","0.309","0.339","0.339","0.309","-0.64%"
"Jan 07, 2021","0.311","0.340","0.340","0.311","-8.53%"
"Jan 06, 2021","0.340","0.340","0.340","0.340","2.41%"
"Jan 05, 2021","0.332","0.340","0.340","0.332","-24.20%"
"Jan 04, 2021","0.438","0.438","0.438","0.438","-0.90%"
"Dec 31, 2020","0.442","0.501","0.501","0.442","0.00%"
"Dec 30, 2020","0.442","0.442","0.442","0.442","13.92%"
"Dec 29, 2020","0.388","0.388","0.388","0.388","-7.62%"
"Dec 28, 2020","0.420","0.420","0.420","0.420","0.24%"
"Dec 24, 2020","0.419","0.419","0.419","0.419","0.00%"
"Dec 23, 2020","0.419","0.419","0.419","0.419","0.00%"
"Dec 22, 2020","0.419","0.419","0.419","0.419","4.23%"
"Dec 21, 2020","0.402","0.402","0.402","0.402","0.25%"
"Dec 18, 2020","0.401","0.401","0.401","0.401","0.25%"
"Dec 17, 2020","0.400","0.400","0.400","0.400","0.00%"
"Dec 16, 2020","0.400","0.400","0.400","0.400","1.27%"
"Dec 15, 2020","0.395","0.408","0.408","0.395","-3.89%"
"Dec 14, 2020","0.411","0.411","0.411","0.411","2.49%"
"Dec 11, 2020","0.401","0.410","0.410","0.401","-1.96%"
"Dec 10, 2020","0.409","0.409","0.409","0.409","2.25%"
"Dec 09, 2020","0.400","0.409","0.409","0.400","-99.60%"
