"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2022","353.74","352.13","353.89","352.13","46.73M","0.54%"
"08/11/2022","351.83","349.97","351.95","349.97","54.78M","0.59%"
"08/10/2022","349.78","348.12","350.28","346.75","33.94M","0.40%"
"08/09/2022","348.38","345.12","349.15","345.12","26.45M","0.90%"
"08/08/2022","345.27","345.80","345.98","343.72","34.40M","-0.32%"
"08/05/2022","346.38","342.55","346.51","342.55","30.32M","1.15%"
"08/04/2022","342.43","343.91","344.06","338.86","42.00M","-0.45%"
"08/03/2022","343.99","344.86","345.06","343.79","47.40M","-0.28%"
"08/02/2022","344.94","347.01","347.01","343.81","37.24M","-0.85%"
"08/01/2022","347.90","346.10","348.00","345.39","37.62M","0.19%"
"07/29/2022","347.23","346.16","347.23","345.50","46.38M","0.38%"
"07/28/2022","345.93","345.40","346.04","345.07","32.44M","0.08%"
"07/27/2022","345.67","344.29","345.67","344.03","22.87M","0.21%"
"07/26/2022","344.96","344.06","344.96","343.57","17.52M","0.15%"
"07/25/2022","344.46","342.86","344.72","341.07","19.64M","0.39%"
"07/22/2022","343.12","344.30","344.30","340.95","25.54M","-0.44%"
"07/21/2022","344.62","343.82","344.62","342.74","25.93M","0.23%"
"07/20/2022","343.82","346.07","347.70","343.29","35.93M","-0.51%"
"07/19/2022","345.59","343.09","345.93","342.73","33.46M","0.74%"
"07/18/2022","343.05","340.37","344.26","339.77","31.84M","0.82%"
"07/15/2022","340.27","342.35","342.35","339.80","27.75M","-0.64%"
"07/14/2022","342.45","341.93","342.85","339.76","28.76M","-0.15%"
"07/13/2022","342.96","339.00","343.04","339.00","31.92M","1.15%"
"07/12/2022","339.05","342.14","342.14","337.16","40.22M","-1.34%"
"07/11/2022","343.65","346.62","346.98","343.35","29.73M","-0.76%"
"07/08/2022","346.28","346.55","348.47","344.57","26.15M","-0.04%"
"07/07/2022","346.43","344.63","346.65","342.98","25.13M","0.52%"
"07/06/2022","344.64","350.24","351.14","344.49","27.79M","-1.62%"
"07/05/2022","350.31","347.48","354.02","347.48","35.26M","0.89%"
"07/04/2022","347.22","343.81","349.20","343.81","34.07M","1.04%"
"07/01/2022","343.66","349.28","349.96","343.37","52.70M","-1.60%"
"06/30/2022","349.25","353.67","353.67","347.92","44.28M","-1.79%"
"06/29/2022","355.63","357.15","357.15","354.53","28.27M","-0.49%"
"06/28/2022","357.39","359.74","359.74","356.83","23.10M","-0.66%"
"06/27/2022","359.75","357.52","362.53","357.52","35.96M","0.81%"
"06/24/2022","356.87","351.54","357.82","351.54","37.32M","1.52%"
"06/23/2022","351.53","349.26","354.62","349.26","59.92M","0.15%"
"06/22/2022","351.02","356.04","356.34","349.20","68.37M","-1.72%"
"06/21/2022","357.16","349.56","357.77","349.56","60.62M","2.32%"
"06/20/2022","349.07","356.05","356.27","348.98","70.44M","-2.28%"
"06/17/2022","357.21","359.23","359.23","355.43","57.81M","-0.74%"
"06/16/2022","359.87","363.78","365.97","359.87","47.88M","-1.60%"
"06/15/2022","365.73","362.78","367.41","362.58","37.45M","0.82%"
"06/14/2022","362.75","361.95","363.00","359.16","39.86M","0.16%"
"06/13/2022","362.18","367.24","367.24","361.60","47.95M","-1.63%"
"06/10/2022","368.18","367.84","368.25","365.47","40.73M","-0.33%"
"06/09/2022","369.39","369.87","369.87","368.45","23.77M","-0.19%"
"06/08/2022","370.08","369.80","370.58","368.76","28.55M","0.12%"
"06/07/2022","369.64","369.81","370.01","368.81","33.01M","-0.16%"
"06/06/2022","370.22","372.97","373.10","370.05","34.41M","-0.53%"
"06/02/2022","372.19","372.45","372.72","371.56","29.97M","-0.13%"
"06/01/2022","372.66","372.90","373.68","371.84","33.61M","0.11%"
"05/31/2022","372.26","372.63","373.69","371.20","29.41M","-0.10%"
"05/30/2022","372.62","369.69","373.14","369.69","30.29M","0.87%"
"05/27/2022","369.41","368.62","371.05","368.62","24.02M","0.21%"
"05/26/2022","368.62","367.55","370.57","367.55","27.15M","0.31%"
"05/25/2022","367.49","365.17","367.68","365.10","34.11M","0.71%"
"05/24/2022","364.90","367.62","368.28","364.77","34.07M","-0.75%"
"05/23/2022","367.67","367.78","368.78","366.75","60.40M","0.10%"
"05/20/2022","367.29","364.13","367.70","364.13","86.17M","0.87%"
"05/19/2022","364.13","367.89","367.89","361.39","70.48M","-1.16%"
"05/18/2022","368.41","365.17","369.35","364.28","49.49M","0.95%"
"05/17/2022","364.94","360.86","365.48","360.86","34.94M","1.23%"
"05/16/2022","360.51","361.38","362.84","359.00","47.46M","-0.11%"
"05/13/2022","360.90","355.52","361.08","355.03","56.47M","1.48%"
"05/12/2022","355.64","363.18","363.23","355.35","75.15M","-2.05%"
"05/11/2022","363.09","364.51","364.51","361.20","54.10M","-0.40%"
"05/10/2022","364.55","364.06","364.55","359.16","69.31M","0.08%"
"05/09/2022","364.25","370.94","370.94","363.85","78.90M","-1.99%"
"05/06/2022","371.66","373.22","373.22","369.66","46.20M","-0.89%"
"05/05/2022","375.01","372.34","375.02","372.34","59.49M","0.82%"
"05/04/2022","371.96","369.57","372.49","369.57","43.42M","0.70%"
"05/03/2022","369.38","370.89","370.89","366.31","35.01M","-0.44%"
"04/29/2022","371.02","369.91","372.21","369.43","46.05M","0.29%"
"04/28/2022","369.96","367.12","369.96","366.93","48.48M","0.81%"
"04/27/2022","366.98","370.32","370.32","364.96","71.05M","-1.19%"
"04/26/2022","371.41","368.60","371.67","368.60","51.98M","0.87%"
"04/25/2022","368.21","376.49","376.49","368.21","64.51M","-2.41%"
"04/22/2022","377.31","377.69","377.69","374.46","47.93M","-0.22%"
"04/21/2022","378.14","376.83","378.99","376.83","52.60M","0.25%"
"04/20/2022","377.18","377.37","377.70","376.00","43.88M","0.01%"
"04/19/2022","377.14","374.21","377.14","374.21","46.34M","0.73%"
"04/18/2022","374.39","376.37","377.78","374.10","71.97M","-0.67%"
"04/15/2022","376.92","380.12","380.12","376.89","66.60M","-0.91%"
"04/14/2022","380.37","379.87","380.38","379.29","57.85M","0.21%"
"04/13/2022","379.56","375.37","379.76","375.37","60.63M","1.22%"
"04/12/2022","374.98","376.81","376.81","374.14","77.49M","-0.51%"
"04/11/2022","376.91","381.49","381.79","376.47","87.40M","-1.21%"
"04/08/2022","381.52","378.20","381.55","378.20","96.53M","0.81%"
"04/07/2022","378.45","382.52","382.83","378.03","140.41M","-1.12%"
"04/06/2022","382.75","378.62","382.75","377.58","103.83M","1.04%"
"04/01/2022","378.80","378.95","380.02","376.35","70.51M","-0.08%"
"03/31/2022","379.10","379.37","379.81","378.54","50.36M","-0.04%"
"03/30/2022","379.25","375.88","379.25","375.88","57.35M","0.90%"
"03/29/2022","375.85","375.56","376.50","375.41","52.85M","0.09%"
"03/28/2022","375.51","378.17","378.17","373.66","62.06M","-0.78%"
"03/25/2022","378.47","377.59","378.51","376.33","62.62M","0.28%"
"03/24/2022","377.43","378.81","378.93","376.66","54.33M","-0.43%"
"03/23/2022","379.05","375.80","379.70","375.80","82.51M","0.95%"
"03/22/2022","375.49","372.78","375.49","371.42","101.55M","0.99%"
"03/21/2022","371.82","372.05","372.90","370.92","65.47M","0.33%"
"03/18/2022","370.61","370.22","371.57","369.69","92.39M","0.09%"
"03/17/2022","370.28","364.11","370.28","364.11","89.11M","1.87%"
"03/16/2022","363.47","365.98","366.55","360.86","108.50M","-0.51%"
"03/15/2022","365.33","365.89","366.97","363.78","45.38M","0.00%"
"03/14/2022","365.33","363.47","366.88","363.47","40.80M","0.54%"
"03/11/2022","363.36","364.86","365.49","363.36","24.10M","-0.41%"
"03/10/2022","364.85","362.21","365.26","362.21","30.49M","0.85%"
"03/09/2022","361.78","359.47","362.67","359.47","31.73M","0.98%"
"03/08/2022","358.26","360.93","362.94","357.64","56.26M","-1.13%"
"03/07/2022","362.34","370.63","370.63","360.72","70.43M","-2.64%"
"03/04/2022","372.16","373.66","373.66","371.18","32.33M","-0.43%"
"03/03/2022","373.76","372.48","373.85","372.36","32.41M","0.50%"
"03/02/2022","371.90","370.53","372.15","369.89","30.02M","0.38%"
"03/01/2022","370.48","366.33","371.78","366.33","47.35M","1.36%"
"02/25/2022","365.52","364.61","366.40","364.40","41.01M","0.37%"
"02/24/2022","364.18","369.21","369.21","363.26","68.71M","-1.47%"
"02/23/2022","369.63","367.59","370.52","367.40","37.90M","0.56%"
"02/22/2022","367.57","370.09","370.09","364.59","63.48M","-0.71%"
"02/21/2022","370.19","368.56","370.57","366.52","55.48M","0.38%"
"02/18/2022","368.79","367.62","368.86","366.37","33.89M","0.25%"
"02/17/2022","367.87","367.67","369.40","367.34","39.60M","0.10%"
"02/16/2022","367.51","363.87","367.79","363.87","35.96M","1.09%"
"02/15/2022","363.53","363.50","364.75","363.14","41.95M","0.00%"
"02/14/2022","363.52","366.42","366.42","362.45","36.53M","-0.83%"
"02/11/2022","366.56","368.00","368.16","365.52","38.48M","-0.46%"
"02/10/2022","368.25","368.75","368.75","367.06","41.44M","-0.14%"
"02/09/2022","368.75","366.73","369.09","365.68","53.33M","0.57%"
"02/08/2022","366.67","364.48","366.67","363.74","54.58M","0.61%"
"02/07/2022","364.43","359.05","365.62","358.45","49.57M","1.58%"
"01/26/2022","358.76","356.42","358.76","355.77","50.03M","0.66%"
"01/25/2022","356.42","359.51","360.56","355.36","66.60M","-1.21%"
"01/24/2022","360.78","359.97","360.78","356.83","79.30M","0.08%"
"01/21/2022","360.50","362.30","362.30","359.43","79.71M","-0.77%"
"01/20/2022","363.29","360.37","363.54","359.40","110.20M","0.84%"
"01/19/2022","360.28","361.40","361.59","359.69","137.81M","-0.25%"
"01/18/2022","361.19","360.82","361.92","360.11","145.50M","0.14%"
"01/17/2022","360.68","362.56","362.56","359.69","78.08M","-0.49%"
"01/14/2022","362.47","364.80","364.80","361.46","51.98M","-0.63%"
"01/13/2022","364.77","364.47","364.97","363.88","45.39M","0.14%"
"01/12/2022","364.27","363.28","364.47","362.58","51.61M","0.32%"
"01/11/2022","363.12","363.04","363.51","361.48","37.56M","0.02%"
"01/10/2022","363.03","362.75","363.72","361.44","43.09M","-0.02%"
"01/07/2022","363.09","365.59","366.52","362.02","63.26M","-0.63%"
"01/06/2022","365.41","365.24","366.39","364.89","38.98M","0.10%"
"01/05/2022","365.03","365.53","365.53","362.34","42.09M","-0.15%"
"01/04/2022","365.59","367.00","367.00","365.14","40.46M","-0.38%"
"01/03/2022","366.98","367.97","368.47","366.51","45.08M","-0.19%"
"12/30/2021","367.69","368.26","368.87","367.29","63.72M","-0.16%"
"12/29/2021","368.27","366.75","368.27","365.42","71.85M","0.46%"
"12/28/2021","366.58","367.45","368.13","365.46","36.96M","-0.19%"
"12/27/2021","367.28","363.37","367.28","363.37","39.72M","1.11%"
"12/24/2021","363.25","363.81","364.33","362.72","30.59M","-0.11%"
"12/23/2021","363.66","364.45","364.80","362.84","45.14M","-0.18%"
"12/22/2021","364.32","365.95","366.17","364.08","39.20M","-0.41%"
"12/21/2021","365.83","365.28","366.16","363.50","43.20M","0.04%"
"12/20/2021","365.68","365.92","366.67","364.65","67.69M","-0.15%"
"12/17/2021","366.23","364.84","366.23","364.66","80.85M","0.42%"
"12/16/2021","364.69","363.33","364.98","363.33","48.27M","0.44%"
"12/15/2021","363.11","364.60","364.60","362.94","32.91M","-0.34%"
"12/14/2021","364.35","367.40","367.53","364.04","40.41M","-0.93%"
"12/13/2021","367.78","367.72","368.68","367.56","44.38M","0.07%"
"12/10/2021","367.53","368.58","368.58","366.89","39.07M","-0.30%"
"12/09/2021","368.63","368.79","369.90","367.87","42.64M","0.05%"
"12/08/2021","368.45","367.62","368.68","367.55","42.50M","0.38%"
"12/07/2021","367.06","367.33","367.53","366.03","36.91M","0.01%"
"12/06/2021","367.02","367.13","367.34","365.17","37.12M","0.01%"
"12/03/2021","366.97","365.42","366.97","365.36","43.27M","0.31%"
"12/02/2021","365.84","367.99","367.99","365.45","48.20M","-0.60%"
"12/01/2021","368.03","365.35","368.58","363.40","47.96M","0.72%"
"11/30/2021","365.40","365.01","367.28","365.01","84.69M","0.23%"
"11/29/2021","364.56","366.31","366.85","362.41","71.60M","-0.66%"
"11/26/2021","366.97","371.41","371.41","365.38","85.37M","-1.30%"
"11/25/2021","371.79","370.54","371.80","370.31","82.97M","0.36%"
"11/24/2021","370.46","369.22","371.48","368.88","62.11M","0.28%"
"11/23/2021","369.44","372.35","372.43","368.31","59.97M","-0.81%"
"11/22/2021","372.44","371.58","372.44","370.71","54.88M","0.24%"
"11/19/2021","371.56","373.56","374.30","370.96","69.84M","-0.45%"
"11/18/2021","373.25","372.71","373.41","371.89","77.67M","0.13%"
"11/17/2021","372.76","373.88","373.88","371.17","76.27M","-0.27%"
"11/16/2021","373.77","375.54","375.56","373.17","76.93M","-0.27%"
"11/15/2021","374.77","374.61","376.90","373.11","99.05M","0.09%"
"11/12/2021","374.45","372.87","374.69","372.31","94.63M","0.44%"
"11/11/2021","372.81","371.22","374.20","370.98","122.36M","0.43%"
"11/10/2021","371.23","367.99","372.20","367.99","122.13M","1.18%"
"11/09/2021","366.91","365.96","366.91","365.25","89.65M","0.29%"
"11/08/2021","365.84","363.91","366.10","363.57","114.25M","0.57%"
"11/05/2021","363.78","365.57","365.57","362.91","111.39M","-0.45%"
"11/04/2021","365.44","364.57","366.52","364.57","56.05M","0.31%"
"11/03/2021","364.32","364.04","364.93","362.53","41.06M","0.10%"
"11/02/2021","363.94","363.78","366.05","363.13","53.71M","0.04%"
"11/01/2021","363.80","365.02","365.58","362.77","55.60M","-0.25%"
"10/29/2021","364.73","365.76","365.76","361.97","41.38M","-0.26%"
"10/28/2021","365.67","366.35","367.02","364.80","38.05M","-0.21%"
"10/27/2021","366.45","366.45","366.82","364.77","30.07M","-0.03%"
"10/26/2021","366.56","363.90","367.06","363.90","45.02M","0.74%"
"10/25/2021","363.87","362.38","363.87","361.59","46.95M","0.22%"
"10/22/2021","363.07","362.27","364.62","362.05","86.71M","0.28%"
"10/21/2021","362.05","358.39","362.05","358.39","97.22M","1.04%"
"10/20/2021","358.34","358.25","358.92","357.68","40.37M","0.03%"
"10/19/2021","358.25","358.31","359.24","357.16","47.21M","0.07%"
"10/18/2021","358.01","357.59","359.92","356.71","51.66M","0.14%"
"10/15/2021","357.51","355.31","358.31","355.31","39.65M","0.66%"
"10/14/2021","355.17","354.59","356.64","354.14","35.62M","0.10%"
"10/13/2021","354.83","355.76","357.81","354.23","37.49M","-0.16%"
"10/12/2021","355.40","356.50","356.50","352.02","48.71M","-0.45%"
"10/08/2021","357.00","357.67","358.78","356.92","40.46M","-0.14%"
"10/07/2021","357.49","350.96","357.50","350.96","40.30M","1.76%"
"10/06/2021","351.32","352.35","354.03","350.89","41.49M","-0.28%"
"10/05/2021","352.29","350.98","352.29","347.69","41.37M","0.30%"
"10/04/2021","351.25","353.72","354.75","351.10","48.18M","-0.59%"
"10/01/2021","353.35","358.01","358.01","352.59","56.44M","-1.72%"
"09/30/2021","359.54","356.10","359.54","356.10","56.89M","0.90%"
"09/29/2021","356.33","358.01","358.01","355.69","66.06M","-0.56%"
"09/28/2021","358.33","356.95","358.33","354.77","39.30M","0.32%"
"09/27/2021","357.19","356.13","359.23","356.13","63.61M","0.34%"
"09/24/2021","355.98","354.32","357.06","354.32","60.12M","0.11%"
"09/23/2021","355.60","352.03","355.78","352.03","53.46M","1.05%"
"09/22/2021","351.89","358.51","358.51","351.89","67.56M","-2.47%"
"09/17/2021","360.80","359.82","360.80","358.74","60.34M","0.22%"
"09/16/2021","360.01","363.00","363.69","359.65","46.32M","-0.76%"
"09/15/2021","362.76","361.45","362.76","358.70","43.21M","0.36%"
"09/14/2021","361.47","362.42","362.81","359.83","48.10M","-0.26%"
"09/13/2021","362.42","356.02","362.42","356.02","78.24M","1.75%"
"09/10/2021","356.20","354.84","356.78","354.84","30.93M","0.43%"
"09/09/2021","354.68","354.05","355.92","353.32","24.80M","0.19%"
"09/08/2021","354.01","359.68","360.06","354.01","39.26M","-1.57%"
"09/07/2021","359.65","360.82","361.05","357.98","37.09M","-0.32%"
"09/06/2021","360.81","364.16","364.28","360.57","54.76M","-0.91%"
"09/03/2021","364.11","361.39","364.85","361.36","47.89M","0.77%"
"09/02/2021","361.32","364.07","365.22","360.87","41.53M","-0.71%"
"09/01/2021","363.90","359.14","363.99","358.45","70.05M","1.37%"
"08/31/2021","358.97","355.52","359.46","355.29","59.51M","0.98%"
"08/30/2021","355.48","350.04","355.48","350.04","71.30M","1.50%"
"08/27/2021","350.21","348.50","350.68","347.96","39.13M","0.46%"
"08/26/2021","348.61","350.91","351.11","347.30","35.16M","-0.91%"
"08/25/2021","351.82","350.39","352.35","350.30","42.34M","0.37%"
"08/24/2021","350.53","348.52","351.10","347.98","43.77M","0.48%"
"08/23/2021","348.87","342.12","348.87","342.12","43.00M","1.72%"
"08/20/2021","342.96","341.94","344.71","340.00","41.41M","0.37%"
"08/19/2021","341.68","346.96","347.11","340.98","55.99M","-1.63%"
"08/18/2021","347.33","344.47","347.65","341.51","48.03M","0.52%"
"08/17/2021","345.53","347.34","348.87","345.42","56.79M","-0.67%"
"08/16/2021","347.85","350.73","350.96","347.09","61.71M","-1.29%"
"08/13/2021","352.41","353.50","354.22","352.28","49.26M","-0.25%"
"08/12/2021","353.29","352.60","353.98","352.12","42.35M","0.28%"
"08/11/2021","352.32","353.35","354.22","350.81","70.72M","-0.34%"
"08/10/2021","353.51","354.85","355.18","352.31","60.53M","-0.36%"
"08/09/2021","354.78","356.19","356.19","353.41","54.00M","-0.76%"
"08/06/2021","357.48","356.01","357.92","354.83","61.73M","0.36%"
"08/05/2021","356.18","357.88","358.03","355.82","43.11M","-0.46%"
"08/04/2021","357.81","358.22","358.52","356.91","40.74M","-0.11%"
"08/03/2021","358.19","357.83","358.19","356.51","47.21M","0.08%"
"08/02/2021","357.92","354.67","357.92","354.67","47.63M","1.15%"
"07/30/2021","353.86","353.97","354.59","352.96","49.58M","-0.14%"
"07/29/2021","354.37","352.56","355.04","352.56","42.25M","0.57%"
"07/28/2021","352.35","354.20","355.01","351.27","48.10M","-0.52%"
"07/27/2021","354.20","355.54","355.98","353.95","43.77M","-0.36%"
"07/26/2021","355.48","356.86","358.57","355.33","55.93M","-0.60%"
"07/23/2021","357.62","355.02","358.92","355.02","70.75M","0.74%"
"07/22/2021","354.99","351.21","355.66","351.21","52.38M","1.17%"
"07/21/2021","350.88","352.56","353.07","349.77","56.59M","-0.39%"
"07/20/2021","352.24","355.46","355.46","351.17","44.55M","-1.07%"
"07/19/2021","356.06","353.39","356.18","353.03","65.47M","0.75%"
"07/16/2021","353.40","351.99","353.50","351.81","42.79M","0.40%"
"07/15/2021","351.98","349.96","352.16","349.96","33.23M","0.63%"
"07/14/2021","349.79","350.53","352.06","348.48","45.32M","-0.24%"
"07/13/2021","350.64","352.89","353.34","350.16","64.02M","-0.57%"
"07/12/2021","352.65","351.59","352.67","351.52","61.33M","0.37%"
"07/09/2021","351.35","351.91","353.50","350.16","60.15M","-0.17%"
"07/08/2021","351.96","350.11","352.22","350.11","46.37M","0.60%"
"07/07/2021","349.87","349.90","350.08","348.51","46.09M","0.03%"
"07/06/2021","349.77","350.70","351.50","348.87","35.75M","-0.13%"
"07/05/2021","350.22","348.24","350.53","348.24","46.54M","0.65%"
"07/02/2021","347.97","347.94","349.05","347.20","50.44M","0.06%"
"07/01/2021","347.75","350.70","350.70","347.42","65.08M","-1.02%"
"06/30/2021","351.34","349.58","352.06","349.58","55.07M","0.57%"
"06/29/2021","349.36","351.90","352.00","348.79","47.11M","-0.69%"
"06/28/2021","351.79","351.72","352.79","350.86","44.93M","0.05%"
"06/25/2021","351.61","352.87","353.56","351.40","53.69M","-0.27%"
"06/24/2021","352.56","348.51","352.72","348.51","54.30M","1.23%"
"06/23/2021","348.28","344.33","349.56","344.23","48.93M","1.17%"
"06/22/2021","344.25","342.44","345.35","342.44","41.75M","0.58%"
"06/21/2021","342.25","346.26","346.26","341.35","54.49M","-1.15%"
"06/18/2021","346.23","345.93","346.23","344.43","38.84M","-0.24%"
"06/17/2021","347.06","345.41","347.06","344.52","37.86M","-0.05%"
"06/16/2021","347.23","347.39","347.99","345.90","39.17M","-0.02%"
"06/15/2021","347.30","346.99","347.82","346.65","46.16M","0.21%"
"06/11/2021","346.58","344.29","346.68","344.29","44.22M","0.65%"
"06/10/2021","344.34","343.95","345.07","343.47","52.41M","0.22%"
"06/09/2021","343.60","343.10","345.29","343.10","39.57M","-0.18%"
"06/08/2021","344.22","345.08","346.65","344.22","35.39M","-0.02%"
"06/07/2021","344.28","346.96","347.64","341.40","47.98M","-0.71%"
"06/04/2021","346.74","347.80","347.81","345.96","35.06M","-0.44%"
"06/03/2021","348.28","348.54","350.14","348.28","49.86M","0.03%"
"06/02/2021","348.18","347.14","348.82","346.65","60.78M","0.21%"
"06/01/2021","347.44","347.06","347.87","345.94","43.30M","0.16%"
"05/31/2021","346.89","346.76","347.95","346.28","51.01M","0.02%"
"05/28/2021","346.81","344.60","346.96","344.60","52.90M","0.66%"
"05/27/2021","344.53","345.51","345.65","341.59","110.17M","-0.28%"
"05/26/2021","345.51","342.52","345.51","342.38","54.55M","0.89%"
"05/25/2021","342.45","341.20","343.82","341.04","55.67M","0.40%"
"05/24/2021","341.07","340.51","341.88","338.58","41.30M","0.17%"
"05/21/2021","340.49","335.04","342.24","335.04","52.13M","1.93%"
"05/20/2021","334.04","336.26","336.26","332.13","42.79M","-0.67%"
"05/19/2021","336.28","337.38","339.39","333.21","56.87M","-0.47%"
"05/18/2021","337.87","323.63","337.87","323.63","84.17M","4.48%"
"05/17/2021","323.39","335.67","335.67","320.41","145.52M","-4.62%"
"05/14/2021","339.04","339.68","343.86","337.53","96.04M","0.22%"
"05/13/2021","338.31","344.23","345.54","331.45","120.17M","-1.86%"
"05/12/2021","344.71","365.66","365.66","340.80","242.52M","-5.95%"
"05/11/2021","366.53","374.73","375.23","364.27","157.76M","-2.21%"
"05/10/2021","374.81","370.52","375.54","370.52","110.43M","1.39%"
"05/07/2021","369.67","369.62","371.82","368.14","86.48M","0.16%"
"05/06/2021","369.08","368.82","373.53","366.99","97.94M","0.10%"
"05/05/2021","368.72","367.32","373.13","366.22","91.62M","0.26%"
"05/04/2021","367.78","372.14","375.30","362.60","183.01M","-1.12%"
"05/03/2021","371.94","378.10","378.91","371.48","133.34M","-1.70%"
"04/29/2021","378.36","379.95","381.69","377.71","171.83M","-0.57%"
"04/28/2021","380.54","382.19","383.00","379.22","139.20M","-0.32%"
"04/27/2021","381.77","381.05","382.12","380.04","151.68M","0.21%"
"04/26/2021","380.96","379.97","382.44","379.97","184.46M","0.24%"
"04/23/2021","380.04","376.77","380.04","374.48","307.64M","0.91%"
"04/22/2021","376.60","377.54","384.23","374.91","474.38M","-0.17%"
"04/21/2021","377.26","373.81","378.09","372.46","184.05M","0.88%"
"04/20/2021","373.96","374.17","374.79","372.79","237.89M","-0.40%"
"04/19/2021","375.48","366.16","375.54","366.16","216.44M","2.62%"
"04/16/2021","365.88","361.37","366.53","361.37","102.50M","1.08%"
"04/15/2021","361.97","360.64","363.25","360.64","93.38M","0.39%"
"04/14/2021","360.57","360.84","362.20","355.24","104.19M","-0.06%"
"04/13/2021","360.77","362.63","364.93","360.77","114.43M","-0.46%"
"04/12/2021","362.42","363.81","364.18","361.29","107.12M","-0.39%"
"04/09/2021","363.83","365.75","365.86","362.90","85.13M","-0.44%"
"04/08/2021","365.42","364.70","366.04","364.06","83.42M","-0.01%"
"04/07/2021","365.47","363.18","365.47","362.93","101.37M","0.65%"
"04/06/2021","363.10","360.08","363.10","360.08","97.26M","0.90%"
"04/01/2021","359.85","360.39","360.95","358.91","86.32M","-0.05%"
"03/31/2021","360.02","358.11","360.16","358.11","68.61M","0.55%"
"03/30/2021","358.06","356.66","358.06","356.47","67.31M","0.43%"
"03/29/2021","356.51","356.39","358.02","356.39","99.94M","0.10%"
"03/26/2021","356.15","355.24","356.81","354.74","74.89M","0.25%"
"03/25/2021","355.26","354.81","356.44","353.19","76.18M","0.14%"
"03/24/2021","354.77","354.13","355.07","353.90","84.81M","0.20%"
"03/23/2021","354.06","356.55","357.08","352.80","120.06M","-0.68%"
"03/22/2021","356.50","356.19","356.54","350.94","101.11M","0.36%"
"03/19/2021","355.21","360.62","360.62","353.99","101.60M","-1.77%"
"03/18/2021","361.62","361.89","362.72","360.53","100.89M","-0.22%"
"03/17/2021","362.40","362.27","367.38","360.10","101.19M","-0.01%"
"03/16/2021","362.42","359.82","362.42","359.62","88.89M","0.94%"
"03/15/2021","359.06","356.52","359.06","356.48","52.45M","0.37%"
"03/12/2021","357.74","359.47","359.53","355.72","52.50M","-0.39%"
"03/11/2021","359.13","356.47","361.85","356.47","71.94M","0.78%"
"03/10/2021","356.35","354.65","357.17","353.51","59.36M","0.50%"
"03/09/2021","354.57","351.86","354.83","350.80","78.29M","1.09%"
"03/08/2021","350.74","350.12","353.83","350.03","72.11M","0.27%"
"03/05/2021","349.79","350.52","350.95","348.00","50.46M","-0.35%"
"03/04/2021","351.01","350.58","351.76","346.86","68.18M","0.04%"
"03/03/2021","350.88","346.58","351.80","346.57","76.55M","1.43%"
"03/02/2021","345.93","348.45","350.33","345.80","69.76M","-0.70%"
"02/26/2021","348.36","351.87","351.87","343.84","75.80M","-1.13%"
"02/25/2021","352.35","350.39","352.65","350.39","65.69M","0.69%"
"02/24/2021","349.92","349.79","353.91","348.74","83.15M","0.17%"
"02/23/2021","349.32","339.87","349.61","339.61","87.42M","2.83%"
"02/22/2021","339.69","335.58","340.65","335.58","64.92M","1.28%"
"02/19/2021","335.41","335.16","335.41","332.78","40.74M","0.04%"
"02/18/2021","335.27","333.17","336.23","332.05","56.44M","0.71%"
"02/17/2021","332.89","328.66","332.89","328.65","67.21M","1.43%"
"02/05/2021","328.21","325.77","329.32","325.67","47.13M","0.88%"
"02/04/2021","325.34","325.41","326.10","323.94","29.59M","-0.14%"
"02/03/2021","325.78","325.79","326.14","324.69","34.98M","0.01%"
"02/02/2021","325.75","322.30","326.48","320.74","38.22M","1.07%"
"02/01/2021","322.31","320.24","322.57","319.46","40.61M","0.38%"
"01/29/2021","321.09","324.19","324.37","318.71","54.48M","-1.21%"
"01/28/2021","325.02","326.68","326.68","323.82","36.37M","-0.74%"
"01/27/2021","327.43","326.61","329.04","326.59","30.10M","0.43%"
"01/26/2021","326.04","329.80","329.97","325.16","47.59M","-1.16%"
"01/25/2021","329.87","327.37","329.87","325.64","48.48M","0.79%"
"01/22/2021","327.28","328.86","329.98","325.38","50.92M","-0.27%"
"01/21/2021","328.15","326.58","329.77","326.33","69.92M","0.51%"
"01/20/2021","326.47","336.08","336.08","325.84","91.16M","-2.90%"
"01/19/2021","336.23","335.12","337.35","334.78","65.70M","0.39%"
"01/18/2021","334.94","337.14","337.27","332.78","72.78M","-0.66%"
"01/15/2021","337.17","342.79","343.23","336.20","77.09M","-1.65%"
"01/14/2021","342.83","344.06","344.16","341.37","49.02M","-0.31%"
"01/13/2021","343.89","339.39","344.18","339.14","55.54M","1.33%"
"01/12/2021","339.37","342.63","342.79","338.97","87.61M","-0.84%"
"01/11/2021","342.24","343.52","344.28","342.09","78.55M","-0.41%"
"01/08/2021","343.66","342.65","344.22","342.07","69.75M","0.29%"
"01/07/2021","342.67","342.39","343.86","341.38","64.40M","0.14%"
"01/06/2021","342.19","345.41","345.57","341.70","111.19M","-0.91%"
"01/05/2021","345.32","346.87","346.93","344.71","79.19M","-0.40%"
"01/04/2021","346.69","345.10","346.69","343.39","90.84M","0.44%"
"12/31/2020","345.18","346.02","346.18","344.55","78.80M","-0.24%"
"12/30/2020","346.01","346.34","347.70","344.35","126.20M","-0.08%"
