"Date","Price","Open","High","Low","Vol.","Change %"
"08/22/2022","157.25","158.35","159.18","157.25","44.81M","-0.78%"
"08/19/2022","158.49","159.23","160.44","158.49","97.11M","-0.63%"
"08/18/2022","159.49","159.69","159.98","159.13","29.17M","-0.03%"
"08/17/2022","159.53","160.15","160.48","158.95","24.49M","-0.36%"
"08/16/2022","160.11","158.97","160.17","158.75","32.14M","0.73%"
"08/15/2022","158.95","159.91","159.96","158.41","24.58M","-0.54%"
"08/12/2022","159.82","160.39","160.55","159.09","30.42M","-0.36%"
"08/11/2022","160.39","158.44","160.39","158.44","37.96M","1.47%"
"08/10/2022","158.06","158.69","159.04","157.47","32.70M","-0.53%"
"08/09/2022","158.91","159.67","160.47","158.89","40.84M","-0.34%"
"08/08/2022","159.45","158.87","159.51","158.42","35.44M","0.41%"
"08/05/2022","158.80","158.91","159.49","158.13","42.63M","-0.26%"
"08/04/2022","159.22","158.03","159.22","157.50","30.64M","0.52%"
"08/03/2022","158.39","157.26","158.39","156.86","31.21M","0.58%"
"08/02/2022","157.47","158.90","159.06","157.47","56.10M","-0.98%"
"08/01/2022","159.03","158.54","159.79","158.54","55.44M","0.24%"
"07/29/2022","158.65","158.86","159.78","158.36","34.67M","-0.04%"
"07/28/2022","158.72","155.79","159.32","155.68","47.06M","1.85%"
"07/27/2022","155.83","155.10","156.07","154.98","59.45M","0.54%"
"07/26/2022","155.00","156.03","156.23","154.98","29.04M","-0.67%"
"07/25/2022","156.05","155.99","156.51","155.49","40.39M","-0.12%"
"07/22/2022","156.24","154.26","156.24","154.23","60.02M","1.36%"
"07/21/2022","154.14","153.14","154.50","153.10","25.31M","0.72%"
"07/20/2022","153.04","153.18","154.51","152.85","31.70M","0.07%"
"07/19/2022","152.93","153.26","153.44","151.82","48.25M","-0.40%"
"07/18/2022","153.55","152.17","153.55","151.40","28.98M","1.10%"
"07/15/2022","151.88","152.45","152.70","151.34","38.84M","-0.49%"
"07/14/2022","152.63","152.45","152.86","151.88","20.98M","0.29%"
"07/13/2022","152.19","153.20","153.20","151.83","26.73M","-0.71%"
"07/12/2022","153.28","154.03","154.10","152.62","31.53M","-0.45%"
"07/08/2022","153.98","153.00","154.14","152.62","30.82M","0.70%"
"07/07/2022","152.91","151.89","153.44","151.79","22.69M","0.63%"
"07/06/2022","151.95","154.08","154.29","151.94","53.35M","-1.55%"
"07/05/2022","154.34","152.91","154.69","152.91","28.97M","0.85%"
"07/04/2022","153.04","154.04","154.96","152.70","37.50M","-0.33%"
"07/01/2022","153.54","155.13","155.56","153.13","26.18M","-1.09%"
"06/30/2022","155.23","153.97","155.63","153.53","39.87M","1.19%"
"06/29/2022","153.40","153.11","153.50","151.79","42.48M","0.01%"
"06/28/2022","153.39","152.67","153.39","152.19","19.89M","0.49%"
"06/27/2022","152.64","152.96","153.14","151.94","43.93M","0.31%"
"06/24/2022","152.17","151.86","152.17","151.10","41.98M","0.19%"
"06/23/2022","151.88","151.44","152.34","151.34","28.21M","0.67%"
"06/22/2022","150.87","154.60","154.87","150.87","44.41M","-2.32%"
"06/21/2022","154.45","151.56","154.45","151.56","32.26M","2.06%"
"06/20/2022","151.33","155.92","156.03","151.33","42.83M","-2.95%"
"06/17/2022","155.93","153.01","155.93","151.38","43.23M","1.70%"
"06/16/2022","153.32","153.64","155.24","152.74","42.55M","-0.04%"
"06/15/2022","153.38","154.17","155.23","152.68","42.17M","-0.43%"
"06/14/2022","154.04","153.73","154.51","152.32","48.26M","-0.58%"
"06/13/2022","154.94","158.70","158.70","154.65","80.08M","-2.91%"
"06/10/2022","159.58","161.25","161.25","159.22","39.64M","-0.71%"
"06/09/2022","160.72","162.88","163.15","160.22","52.02M","-1.06%"
"06/08/2022","162.44","161.58","162.44","160.59","48.80M","0.70%"
"06/07/2022","161.31","163.11","163.11","159.60","58.36M","-0.58%"
"06/03/2022","162.25","161.74","162.73","161.58","55.16M","0.58%"
"06/02/2022","161.31","160.94","161.78","160.73","28.19M","0.24%"
"06/01/2022","160.92","161.37","161.60","159.73","34.06M","-0.02%"
"05/31/2022","160.96","162.03","162.11","160.72","59.40M","-0.64%"
"05/30/2022","161.99","160.87","161.99","159.86","78.99M","0.68%"
"05/27/2022","160.90","158.77","161.04","158.70","51.30M","1.37%"
"05/26/2022","158.72","158.97","159.83","158.13","41.31M","-0.12%"
"05/25/2022","158.91","160.89","161.77","158.25","72.99M","-1.11%"
"05/24/2022","160.70","164.61","164.61","160.62","46.26M","-2.28%"
"05/23/2022","164.45","164.09","164.61","163.35","45.14M","0.49%"
"05/20/2022","163.65","162.95","164.41","162.58","46.34M","0.18%"
"05/19/2022","163.35","162.89","163.74","162.07","55.53M","-0.24%"
"05/18/2022","163.74","163.12","164.03","162.82","70.61M","0.24%"
"05/17/2022","163.35","162.07","163.76","162.06","106.51M","0.73%"
"05/13/2022","162.16","163.14","163.14","161.72","67.03M","-0.52%"
"05/12/2022","163.01","164.50","164.60","162.59","109.73M","-0.98%"
"05/11/2022","164.62","164.85","165.05","163.87","63.25M","0.02%"
"05/10/2022","164.59","163.73","164.59","162.12","84.69M","0.45%"
"05/09/2022","163.85","164.98","166.07","163.83","76.76M","-0.67%"
"05/06/2022","164.95","166.71","167.38","164.95","78.66M","-1.69%"
"05/05/2022","167.79","169.22","169.41","167.07","77.26M","-0.67%"
"04/29/2022","168.92","167.48","169.06","167.48","60.42M","1.03%"
"04/28/2022","167.19","165.84","167.19","165.84","59.37M","1.19%"
"04/27/2022","165.23","164.06","165.90","163.82","132.03M","0.29%"
"04/26/2022","164.75","164.85","166.08","164.59","58.76M","0.46%"
"04/25/2022","164.00","166.25","166.46","163.84","160.03M","-2.39%"
"04/22/2022","168.01","169.44","169.44","167.25","95.24M","-1.04%"
"04/21/2022","169.77","171.90","172.44","169.70","167.97M","-1.29%"
"04/20/2022","171.98","169.74","172.37","169.48","106.05M","1.69%"
"04/18/2022","169.12","169.99","170.38","168.26","87.68M","-0.68%"
"04/15/2022","170.27","171.03","171.26","169.50","155.05M","-0.58%"
"04/14/2022","171.26","168.92","171.45","168.52","150.10M","1.47%"
"04/13/2022","168.78","167.74","169.04","167.45","230.69M","0.55%"
"04/12/2022","167.86","165.75","167.86","165.03","412.77M","1.20%"
"04/11/2022","165.87","168.04","168.80","164.91","322.64M","-1.26%"
"04/08/2022","167.99","167.77","168.51","167.61","124.33M","0.14%"
"04/07/2022","167.75","167.96","168.14","166.71","161.21M","-0.04%"
"04/06/2022","167.81","166.63","168.10","166.15","166.62M","0.77%"
"04/05/2022","166.52","167.23","167.58","164.03","142.04M","1.18%"
"04/04/2022","164.57","162.52","164.70","162.52","135.93M","1.37%"
"04/01/2022","162.34","160.95","162.56","160.95","52.18M","0.70%"
"03/31/2022","161.21","160.28","161.35","159.93","48.75M","0.71%"
"03/30/2022","160.08","158.90","160.98","158.70","55.91M","0.87%"
"03/29/2022","158.70","158.40","158.80","157.43","78.10M","0.01%"
"03/28/2022","158.69","160.19","160.73","158.13","42.49M","-0.95%"
"03/25/2022","160.21","158.65","162.24","158.65","84.60M","1.35%"
"03/24/2022","158.07","156.88","158.20","156.55","45.54M","0.87%"
"03/23/2022","156.71","157.08","157.60","156.16","48.17M","0.05%"
"03/22/2022","156.63","156.46","156.68","155.72","30.66M","0.35%"
"03/21/2022","156.09","155.00","156.51","154.80","61.43M","0.94%"
"03/18/2022","154.63","156.83","157.24","154.63","52.49M","-1.28%"
"03/17/2022","156.63","155.71","158.06","155.42","69.90M","1.20%"
"03/16/2022","154.77","147.34","155.40","147.34","99.87M","4.99%"
"03/15/2022","147.41","147.80","148.35","146.78","50.92M","-0.20%"
"03/14/2022","147.71","150.32","150.39","147.69","81.62M","-1.20%"
"03/11/2022","149.51","149.99","150.39","148.98","44.90M","-0.32%"
"03/10/2022","149.99","148.60","150.25","148.34","52.82M","1.67%"
"03/09/2022","147.52","145.86","147.79","145.86","68.43M","1.26%"
"03/08/2022","145.68","146.25","146.44","144.70","69.13M","-0.84%"
"03/07/2022","146.92","149.19","150.31","146.90","121.72M","-1.77%"
"03/04/2022","149.57","152.81","152.83","149.57","97.48M","-2.18%"
"03/03/2022","152.90","153.47","154.57","152.31","78.38M","-0.25%"
"03/02/2022","153.28","152.69","153.80","152.64","76.46M","0.47%"
"03/01/2022","152.57","150.01","152.80","150.01","84.03M","1.82%"
"02/28/2022","149.85","150.68","151.65","149.46","77.47M","-0.37%"
"02/25/2022","150.41","149.66","150.76","149.25","126.80M","0.58%"
"02/24/2022","149.54","152.22","152.91","148.45","128.41M","-1.83%"
"02/23/2022","152.33","152.79","153.58","151.67","101.96M","0.16%"
"02/22/2022","152.09","153.15","153.34","151.61","77.54M","-0.76%"
"02/21/2022","153.25","151.92","153.77","151.56","96.52M","1.03%"
"02/18/2022","151.69","151.84","151.92","150.91","125.18M","0.01%"
"02/17/2022","151.67","150.03","151.82","150.03","109.61M","1.50%"
"02/16/2022","149.43","149.01","150.14","148.65","55.54M","0.55%"
"02/15/2022","148.62","149.16","149.80","148.39","63.07M","-0.13%"
"02/14/2022","148.82","149.45","149.64","148.46","83.70M","-0.37%"
"02/11/2022","149.38","148.67","149.94","148.48","64.06M","0.39%"
"02/10/2022","148.80","149.39","150.24","148.78","37.62M","-0.39%"
"02/09/2022","149.38","148.59","149.80","148.59","61.10M","0.20%"
"02/08/2022","149.08","148.01","149.38","147.93","91.84M","0.78%"
"02/07/2022","147.93","147.78","148.90","147.51","60.95M","0.28%"
"02/04/2022","147.52","147.20","148.03","147.02","37.99M","-0.01%"
"02/03/2022","147.53","146.65","147.53","146.60","59.96M","0.71%"
"01/31/2022","146.49","145.91","146.57","145.71","28.14M","0.56%"
"01/28/2022","145.68","146.99","147.37","145.23","95.60M","-0.78%"
"01/27/2022","146.83","147.24","147.76","145.74","45.90M","-0.37%"
"01/26/2022","147.37","146.41","147.73","146.40","32.98M","0.64%"
"01/25/2022","146.43","148.17","148.44","146.03","83.86M","-1.16%"
"01/24/2022","148.15","148.51","149.51","147.69","72.09M","-0.48%"
"01/21/2022","148.87","149.94","150.42","148.75","91.29M","-0.86%"
"01/20/2022","150.16","150.33","150.99","150.16","176.14M","-0.28%"
"01/19/2022","150.58","151.78","152.07","150.10","135.98M","-1.32%"
"01/17/2022","152.59","152.60","152.90","151.65","72.16M","0.17%"
"01/14/2022","152.33","153.85","153.92","151.88","70.65M","-0.88%"
"01/13/2022","153.69","154.18","154.71","153.55","70.43M","-0.31%"
"01/12/2022","154.17","153.98","154.98","153.29","173.60M","0.23%"
"01/11/2022","153.81","154.00","154.26","153.11","240.04M","-0.08%"
"01/10/2022","153.93","155.33","155.33","153.68","210.17M","-0.89%"
"01/07/2022","155.31","154.64","155.34","154.57","80.20M","0.36%"
"01/06/2022","154.75","154.75","155.21","153.48","48.87M","-0.10%"
"01/05/2022","154.91","154.10","154.91","153.83","106.44M","0.57%"
"01/04/2022","154.03","154.16","154.30","153.08","52.42M","0.18%"
"01/03/2022","153.75","154.13","154.42","152.90","27.73M","-0.08%"
"12/31/2021","153.88","155.11","155.11","153.22","29.03M","-0.78%"
"12/30/2021","155.09","154.45","155.09","153.90","36.03M","0.53%"
"12/29/2021","154.27","154.59","154.91","154.10","51.15M","-0.22%"
"12/28/2021","154.61","153.81","154.86","153.36","35.64M","0.53%"
"12/27/2021","153.79","152.92","154.29","152.78","51.92M","0.65%"
"12/24/2021","152.80","152.77","153.21","152.17","21.54M","0.18%"
"12/23/2021","152.53","151.58","152.53","151.18","28.88M","0.63%"
"12/22/2021","151.57","152.37","152.37","150.92","22.91M","-0.16%"
"12/21/2021","151.81","151.49","151.84","150.76","35.99M","0.32%"
"12/20/2021","151.32","152.57","152.73","150.92","41.95M","-0.78%"
"12/17/2021","152.51","151.21","152.64","151.20","49.75M","0.74%"
"12/16/2021","151.39","151.98","152.52","151.34","44.11M","-0.19%"
"12/15/2021","151.68","151.02","151.92","150.70","30.49M","0.63%"
"12/14/2021","150.73","153.59","153.59","150.68","51.05M","-3.74%"
"12/13/2021","156.59","157.28","158.05","156.10","71.15M","-0.34%"
"12/10/2021","157.12","157.31","157.43","156.56","38.40M","-0.18%"
"12/09/2021","157.40","156.70","157.40","156.24","43.05M","0.72%"
"12/08/2021","156.28","155.22","157.47","155.22","50.99M","0.70%"
"12/07/2021","155.20","154.60","155.77","154.05","65.70M","0.52%"
"12/06/2021","154.39","155.54","155.98","153.77","66.63M","-0.53%"
"12/02/2021","155.21","157.10","157.35","154.91","57.22M","-1.52%"
"12/01/2021","157.60","158.44","158.44","157.12","58.26M","-0.91%"
"11/30/2021","159.05","157.99","160.31","157.32","57.72M","1.51%"
"11/29/2021","156.69","156.60","157.00","153.96","86.31M","-0.36%"
"11/26/2021","157.26","160.15","160.15","157.17","78.64M","-1.78%"
"11/25/2021","160.11","161.14","161.43","159.71","86.55M","-0.77%"
"11/24/2021","161.35","162.31","162.69","160.78","61.74M","-0.57%"
"11/23/2021","162.28","163.39","163.73","161.87","72.77M","-0.64%"
"11/22/2021","163.33","162.96","163.65","162.96","37.60M","0.47%"
"11/19/2021","162.57","163.16","163.64","162.47","35.56M","-0.31%"
"11/18/2021","163.08","164.24","164.45","162.56","35.28M","-0.75%"
"11/17/2021","164.31","164.58","164.58","163.35","51.96M","0.16%"
"11/16/2021","164.04","166.09","166.10","163.62","76.62M","-1.20%"
"11/15/2021","166.04","165.96","167.04","165.36","66.83M","0.60%"
"11/12/2021","165.05","164.21","165.34","164.17","52.85M","0.65%"
"11/11/2021","163.98","164.73","164.81","163.84","43.09M","-0.54%"
"11/10/2021","164.87","164.65","164.87","164.07","98.27M","0.25%"
"11/09/2021","164.46","164.91","165.18","163.81","48.41M","-0.21%"
"11/08/2021","164.80","165.52","165.83","164.23","117.08M","-0.51%"
"11/05/2021","165.65","165.34","166.22","164.77","92.61M","0.17%"
"11/03/2021","165.37","166.00","166.06","164.27","126.83M","-0.35%"
"11/02/2021","165.95","165.61","167.08","165.56","208.67M","0.19%"
"11/01/2021","165.63","169.20","169.20","165.36","103.62M","-3.61%"
"10/29/2021","171.84","172.29","172.60","171.18","194.87M","0.08%"
"10/28/2021","171.71","171.63","172.06","170.87","316.25M","0.03%"
"10/27/2021","171.65","172.16","172.86","171.65","72.84M","-0.31%"
"10/26/2021","172.18","171.71","172.41","171.20","102.46M","0.37%"
"10/25/2021","171.55","172.57","172.67","171.11","112.02M","-0.49%"
"10/22/2021","172.40","172.93","172.93","171.36","66.59M","-0.29%"
"10/21/2021","172.90","173.83","173.93","171.16","81.23M","-0.55%"
"10/20/2021","173.86","176.27","176.34","173.68","81.52M","-1.31%"
"10/18/2021","176.16","175.11","176.71","174.90","155.05M","0.95%"
"10/15/2021","174.51","172.76","174.51","172.13","113.75M","1.24%"
"10/14/2021","172.38","173.39","173.39","171.59","87.99M","-0.28%"
"10/13/2021","172.86","168.69","173.13","168.68","199.63M","2.66%"
"10/12/2021","168.38","167.14","168.81","167.14","121.25M","0.94%"
"10/11/2021","166.82","165.51","167.65","165.48","114.81M","1.42%"
"10/08/2021","164.49","163.49","164.92","163.43","105.02M","0.75%"
"10/07/2021","163.26","164.08","164.08","162.82","133.77M","-0.63%"
"10/06/2021","164.30","162.85","164.30","162.27","73.88M","1.08%"
"10/05/2021","162.55","163.53","163.53","162.24","89.56M","-0.49%"
"10/04/2021","163.35","163.10","164.09","163.03","108.81M","0.18%"
"10/01/2021","163.06","164.45","164.45","162.68","144.96M","-0.91%"
"09/30/2021","164.55","166.05","166.54","164.27","114.87M","-0.22%"
"09/29/2021","164.92","164.63","165.30","163.69","57.29M","0.08%"
"09/28/2021","164.79","165.81","165.81","163.90","78.70M","-0.45%"
"09/27/2021","165.54","165.30","166.33","164.99","121.02M","0.23%"
"09/24/2021","165.16","166.26","166.26","164.44","78.51M","-0.59%"
"09/23/2021","166.14","163.61","166.14","163.54","109.48M","1.66%"
"09/22/2021","163.43","163.34","163.98","162.55","86.79M","-0.02%"
"09/21/2021","163.47","163.10","163.62","162.11","100.38M","-0.18%"
"09/20/2021","163.76","166.31","166.31","163.57","96.08M","-1.49%"
"09/17/2021","166.24","167.56","167.64","164.79","113.97M","-0.52%"
"09/15/2021","167.11","168.11","168.48","166.89","110.34M","-0.64%"
"09/14/2021","168.18","169.75","169.90","168.17","115.90M","-0.83%"
"09/13/2021","169.59","170.33","170.33","168.84","77.29M","-0.28%"
"09/10/2021","170.06","170.29","170.76","169.75","69.34M","-0.07%"
"09/09/2021","170.18","172.61","172.61","169.64","146.60M","-1.66%"
"09/08/2021","173.05","173.77","174.35","172.06","187.77M","-0.45%"
"09/07/2021","173.84","172.03","173.94","171.87","180.89M","1.15%"
"09/06/2021","171.86","170.69","171.93","169.87","230.71M","0.93%"
"09/03/2021","170.28","168.86","170.47","168.29","150.34M","1.13%"
"09/02/2021","168.38","168.18","168.92","167.42","67.79M","0.09%"
"09/01/2021","168.23","167.48","168.44","166.94","63.34M","0.41%"
"08/30/2021","167.54","169.13","169.56","167.39","95.31M","-0.83%"
"08/27/2021","168.95","169.12","169.61","167.79","63.60M","-0.02%"
"08/26/2021","168.99","167.22","169.67","166.73","64.12M","1.19%"
"08/25/2021","167.00","165.82","167.15","165.82","71.97M","0.84%"
"08/24/2021","165.61","164.05","165.87","163.14","96.99M","1.02%"
"08/23/2021","163.94","162.99","163.94","162.51","63.48M","1.05%"
"08/20/2021","162.23","160.57","162.35","160.57","61.52M","1.06%"
"08/19/2021","160.53","160.33","161.43","159.98","60.83M","0.12%"
"08/18/2021","160.34","158.77","160.34","158.60","78.47M","1.01%"
"08/17/2021","158.73","156.47","158.89","156.47","81.92M","1.00%"
"08/16/2021","157.16","156.32","157.16","154.65","51.56M","0.34%"
"08/13/2021","156.63","158.09","158.23","156.32","45.62M","-0.57%"
"08/12/2021","157.53","158.54","158.90","157.27","44.17M","-0.71%"
"08/11/2021","158.65","158.45","158.92","157.31","105.15M","0.15%"
"08/09/2021","158.41","158.83","159.07","157.50","49.34M","-0.05%"
"08/06/2021","158.49","159.59","159.65","158.07","69.44M","-0.56%"
"08/05/2021","159.39","160.60","160.89","158.37","85.83M","-0.73%"
"08/04/2021","160.57","161.73","161.73","159.97","82.91M","-0.82%"
"08/03/2021","161.90","161.84","161.90","160.70","78.08M","0.04%"
"08/02/2021","161.83","162.93","163.13","161.10","53.77M","-0.64%"
"07/30/2021","162.88","163.07","163.69","161.39","112.62M","-0.10%"
"07/29/2021","163.04","163.78","164.40","162.10","98.06M","-0.24%"
"07/28/2021","163.44","163.38","163.84","162.83","81.34M","0.13%"
"07/27/2021","163.22","163.85","164.09","162.47","125.45M","0.02%"
"07/26/2021","163.19","164.29","164.33","163.12","125.61M","-0.59%"
"07/23/2021","164.16","164.70","164.86","163.68","81.29M","-0.02%"
"07/22/2021","164.20","162.48","164.26","162.41","138.38M","1.00%"
"07/21/2021","162.58","163.29","163.31","161.81","92.75M","-0.45%"
"07/19/2021","163.32","162.04","164.48","161.97","96.74M","0.83%"
"07/16/2021","161.97","160.74","162.49","160.20","86.83M","0.99%"
"07/15/2021","160.39","160.18","160.98","159.89","119.41M","0.16%"
"07/14/2021","160.14","160.85","161.61","160.06","100.96M","-0.48%"
"07/13/2021","160.92","159.44","160.92","159.44","82.99M","0.90%"
"07/12/2021","159.48","161.77","161.79","159.48","69.24M","-1.21%"
"07/09/2021","161.44","162.36","162.54","160.73","72.82M","-0.36%"
"07/08/2021","162.03","164.17","164.17","160.42","126.92M","-2.00%"
"07/07/2021","165.33","165.59","165.69","164.27","97.35M","-0.37%"
"07/06/2021","165.94","163.08","165.94","162.63","159.75M","1.97%"
"07/05/2021","162.73","166.98","166.98","162.26","151.24M","-2.37%"
"07/02/2021","166.68","166.07","166.79","165.78","49.62M","0.36%"
"07/01/2021","166.09","167.44","167.77","165.86","98.58M","-0.94%"
"06/30/2021","167.66","167.60","168.50","166.89","180.44M","-0.17%"
"06/29/2021","167.94","167.14","168.17","166.90","114.12M","0.20%"
"06/28/2021","167.60","170.81","170.82","167.40","170.85M","-1.94%"
"06/25/2021","170.92","172.32","172.54","170.72","80.17M","-0.58%"
"06/24/2021","171.92","173.52","174.21","170.46","130.18M","-0.98%"
"06/23/2021","173.62","174.30","174.84","173.12","125.13M","-0.26%"
"06/22/2021","174.08","175.40","175.85","173.71","99.64M","-0.46%"
"06/21/2021","174.89","175.94","175.94","174.32","103.15M","-0.81%"
"06/18/2021","176.32","176.30","176.32","174.96","78.37M","0.12%"
"06/17/2021","176.10","175.10","176.10","174.40","94.12M","0.53%"
"06/16/2021","175.17","176.28","176.70","174.36","163.21M","-0.65%"
"06/15/2021","176.31","177.26","177.26","175.73","185.07M","-0.29%"
"06/14/2021","176.83","176.60","177.26","175.70","203.07M","0.36%"
"06/11/2021","176.19","176.05","176.96","175.36","315.72M","0.43%"
"06/10/2021","175.44","176.93","177.29","174.95","149.89M","0.94%"
"06/09/2021","173.81","175.98","176.13","173.81","166.73M","-1.00%"
"06/08/2021","175.57","172.79","176.27","172.35","245.88M","2.11%"
"06/04/2021","171.94","172.66","173.13","171.12","608.10M","-0.32%"
"06/03/2021","172.50","171.80","172.50","171.31","125.91M","0.49%"
"06/02/2021","171.66","169.71","171.66","169.71","141.38M","1.39%"
"06/01/2021","169.30","169.76","169.78","168.12","156.76M","-0.28%"
"05/31/2021","169.78","167.64","170.11","166.61","135.07M","-1.49%"
"05/28/2021","172.34","170.30","172.34","170.30","98.23M","2.28%"
"05/27/2021","168.49","168.39","170.62","168.23","252.11M","0.23%"
"05/25/2021","168.10","169.05","170.12","167.93","99.87M","-0.47%"
"05/24/2021","168.90","168.42","169.38","167.19","107.85M","0.54%"
"05/21/2021","168.00","168.55","168.71","164.76","146.67M","-0.84%"
"05/20/2021","169.42","170.71","171.96","169.09","94.42M","-0.80%"
"05/19/2021","170.79","174.54","174.58","170.52","110.28M","-2.12%"
"05/18/2021","174.49","171.86","174.49","171.19","85.79M","1.25%"
"05/17/2021","172.33","175.82","175.89","171.84","107.30M","-2.16%"
"05/12/2021","176.14","177.38","177.38","174.96","56.01M","-1.60%"
"05/11/2021","179.01","179.91","179.91","177.59","111.61M","-0.79%"
"05/10/2021","180.44","181.56","181.66","179.70","111.06M","-0.55%"
"05/07/2021","181.43","182.25","182.48","181.32","227.56M","-0.41%"
"05/06/2021","182.17","182.55","182.57","179.68","127.50M","-0.21%"
"05/05/2021","182.56","184.08","184.22","182.24","98.85M","-0.58%"
"05/04/2021","183.63","182.52","183.69","182.13","93.67M","0.74%"
"05/03/2021","182.29","184.33","184.55","181.56","127.43M","-1.52%"
"04/30/2021","185.11","184.80","185.26","183.54","92.99M","0.36%"
"04/28/2021","184.44","184.28","184.58","183.54","79.65M","-0.12%"
"04/27/2021","184.67","185.95","186.02","182.94","102.15M","-0.58%"
"04/26/2021","185.74","186.80","187.20","184.99","106.85M","0.50%"
"04/23/2021","184.81","186.19","186.34","184.52","193.53M","-0.70%"
"04/22/2021","186.11","185.21","186.39","184.52","224.16M","0.99%"
"04/21/2021","184.29","184.96","186.11","184.15","150.08M","-0.19%"
"04/20/2021","184.64","184.10","185.72","183.38","207.42M","0.18%"
"04/19/2021","184.30","188.83","188.83","184.30","203.24M","-1.94%"
"04/16/2021","187.95","187.09","188.81","186.79","144.60M","0.56%"
"04/15/2021","186.91","189.11","189.38","186.69","114.67M","-0.96%"
"04/14/2021","188.73","187.52","189.14","186.57","105.28M","0.72%"
"04/13/2021","187.39","187.70","187.75","185.56","160.16M","0.07%"
"04/12/2021","187.25","185.39","187.86","185.17","194.64M","1.37%"
"04/09/2021","184.72","184.11","185.21","183.80","128.45M","0.22%"
"04/08/2021","184.31","185.62","185.73","183.90","160.46M","-0.66%"
"04/07/2021","185.54","185.15","185.81","184.61","176.89M","0.15%"
"04/06/2021","185.26","186.97","187.31","184.82","183.08M","-0.62%"
"04/05/2021","186.42","185.37","187.41","185.37","209.32M","2.24%"
"04/02/2021","182.34","183.85","184.03","182.10","132.17M","-0.90%"
"04/01/2021","183.99","181.72","183.99","181.08","396.26M","1.69%"
"03/31/2021","180.94","181.89","181.89","179.73","118.20M","-0.42%"
"03/30/2021","181.70","183.05","183.05","180.75","163.60M","-0.84%"
"03/29/2021","183.24","182.57","183.65","182.21","165.92M","0.55%"
"03/26/2021","182.23","186.68","186.68","180.76","164.12M","-0.06%"
"03/25/2021","182.34","182.53","183.08","181.85","151.75M","-0.04%"
"03/24/2021","182.42","182.52","182.83","181.72","128.74M","-0.03%"
"03/23/2021","182.47","184.13","184.75","182.47","141.49M","-0.67%"
"03/22/2021","183.70","184.82","185.95","182.89","157.26M","-0.68%"
"03/19/2021","184.96","184.07","185.29","183.67","227.14M","0.43%"
"03/18/2021","184.16","185.52","186.89","183.75","250.90M","-0.80%"
"03/17/2021","185.64","185.42","185.70","184.06","289.34M","0.26%"
"03/16/2021","185.15","183.25","185.30","183.25","375.14M","1.21%"
"03/15/2021","182.93","183.75","185.37","182.93","378.25M","-0.04%"
"03/12/2021","183.01","186.85","187.03","182.10","245.98M","-1.83%"
"03/11/2021","186.42","187.07","188.65","185.94","830.01M","-0.12%"
"03/10/2021","186.64","182.58","186.64","182.03","518.42M","2.61%"
"03/09/2021","181.90","178.21","181.90","178.21","266.42M","2.65%"
"03/08/2021","177.20","174.07","177.80","174.07","238.85M","2.34%"
"03/05/2021","173.14","170.88","173.71","170.88","147.59M","1.21%"
"03/04/2021","171.07","172.42","172.65","170.52","141.69M","-0.81%"
"03/03/2021","172.47","172.60","173.14","170.53","181.26M","0.17%"
"03/02/2021","172.18","172.63","174.29","171.95","193.31M","-0.01%"
"03/01/2021","172.20","171.11","172.85","171.11","184.74M","0.97%"
"02/26/2021","170.55","172.27","172.96","169.61","388.20M","-1.06%"
"02/25/2021","172.38","172.74","172.91","171.31","168.56M","0.44%"
"02/24/2021","171.63","170.99","171.95","169.42","225.65M","0.80%"
"02/23/2021","170.26","170.11","172.50","170.04","259.86M","0.40%"
"02/22/2021","169.59","169.76","172.93","169.59","296.14M","0.41%"
"02/19/2021","168.90","168.11","169.24","168.02","201.20M","0.53%"
"02/18/2021","168.01","169.35","170.38","167.96","247.41M","-0.56%"
"02/17/2021","168.95","170.23","170.36","168.95","223.63M","-0.44%"
"02/16/2021","169.70","168.93","170.51","168.83","226.84M","0.60%"
"02/15/2021","168.69","166.88","168.92","166.66","271.07M","1.22%"
"02/11/2021","166.65","165.11","166.65","163.83","53.61M","1.09%"
"02/10/2021","164.86","165.47","165.76","163.68","99.91M","-0.16%"
"02/09/2021","165.13","165.66","166.16","164.29","132.29M","-0.21%"
"02/08/2021","165.47","164.77","165.60","164.48","256.08M","0.84%"
"02/05/2021","164.09","163.68","165.08","163.68","129.76M","0.41%"
"02/04/2021","163.42","162.32","163.82","162.32","141.05M","0.96%"
"02/03/2021","161.86","163.04","163.99","161.86","215.84M","-0.58%"
"02/02/2021","162.81","162.99","164.20","161.99","147.04M","0.54%"
"01/29/2021","161.94","165.06","165.07","161.94","132.08M","-1.73%"
"01/27/2021","164.79","165.53","166.63","164.79","180.86M","-0.05%"
"01/26/2021","164.88","166.24","167.24","164.88","111.95M","-0.09%"
"01/25/2021","165.03","170.79","170.79","164.78","291.38M","-3.71%"
"01/22/2021","171.38","170.39","171.38","170.08","103.60M","0.68%"
"01/21/2021","170.23","172.11","172.80","170.23","93.82M","-0.91%"
"01/20/2021","171.80","173.71","173.74","171.80","230.47M","-0.93%"
"01/19/2021","173.41","174.23","174.71","172.72","239.93M","-0.39%"
"01/18/2021","174.09","172.97","174.09","170.99","138.94M","0.51%"
"01/15/2021","173.20","173.16","173.93","172.52","161.50M","0.09%"
"01/14/2021","173.05","173.58","174.30","172.73","113.65M","0.09%"
