Date,Price,Open,High,Low,Vol.,Change %
11/27/2020,1734.41,"1,732.65","1,740.93","1,716.93",,1.37%
11/26/2020,1710.92,"1,682.27","1,719.09","1,682.27",,1.49%
11/25/2020,1685.86,"1,731.61","1,738.02","1,684.37",,-1.14%
11/24/2020,1705.38,"1,701.90","1,724.21","1,700.56",,1.71%
11/20/2020,1676.75,"1,659.20","1,685.01","1,659.20",,0.86%
11/19/2020,1662.45,"1,673.21","1,674.38","1,649.68",,-0.95%
11/18/2020,1678.37,"1,667.71","1,695.58","1,663.55",,-0.18%
11/17/2020,1681.40,"1,673.06","1,681.40","1,661.64",,1.05%
11/16/2020,1663.87,"1,612.56","1,671.05","1,607.91",,2.56%
11/13/2020,1622.36,"1,640.40","1,641.34","1,608.74",,-2.21%
11-12-20,1658.99,"1,670.73","1,676.07","1,645.77",,-1.68%
11-11-20,1687.30,"1,654.77","1,687.34","1,654.77",,3.23%
11-10-20,1634.52,"1,590.66","1,650.86","1,590.66",,4.58%
11-09-20,1562.94,"1,561.88","1,568.14","1,542.99",,1.28%
11-06-20,1543.12,"1,545.50","1,555.13","1,517.57",,-0.56%
11-05-20,1551.78,"1,521.71","1,554.35","1,511.14",,2.72%
11-04-20,1510.72,"1,482.32","1,513.43","1,482.32",,2.40%
11-02-20,1475.32,"1,461.23","1,479.63","1,448.01",,2.03%
10/30/2020,1445.97,"1,473.15","1,478.33","1,443.70",,-2.14%
10/29/2020,1477.61,"1,451.89","1,481.66","1,451.89",,0.34%
10/28/2020,1472.60,"1,482.45","1,482.45","1,462.29",,-1.64%
10/27/2020,1497.16,"1,493.57","1,503.57","1,480.35",,-0.76%
10/26/2020,1508.68,"1,544.35","1,545.29","1,508.68",,-1.77%
10/23/2020,1535.80,"1,529.39","1,538.69","1,514.20",,0.39%
10/22/2020,1529.84,"1,533.21","1,537.07","1,511.16",,-1.35%
10/21/2020,1550.76,"1,530.86","1,555.37","1,530.86",,1.16%
10/20/2020,1532.94,"1,543.61","1,555.45","1,524.53",,-1.01%
10/19/2020,1548.51,"1,514.22","1,548.94","1,514.22",,2.40%
10/16/2020,1512.16,"1,512.44","1,519.71","1,507.41",,-1.19%
10/15/2020,1530.41,"1,527.12","1,540.24","1,521.88",,0.44%
10/14/2020,1523.77,"1,526.72","1,532.77","1,521.58",,-1.61%
10/13/2020,1548.66,"1,559.40","1,561.78","1,538.96",,-0.21%
